clip_id	reference	hypothesis
12248585152137390232.wav	హైడ్రోజన్ అయాన్లు అనేవి ఎలక్ట్రాన్లు తీసివేయబడిన ప్రోటాన్లు హైడ్రోజన్ అణువులలో 1 ప్రోటాన్ మరియు 1 ఎలక్ట్రాన్ ఉంటాయి కాబట్టి	హైడ్రోజన్ అయాన్లు అనేవి ఎలక్ట్రాన్లు తీసేేయబడిన ప్రోటాన్లు హైడ్రోజన్ అణువులలో ఒక ప్రోటాన్ మరియు ఒక ఎలక్ట్రాన్ ఉంటాయి కాబట్టి
12283511119418369837.wav	అక్కడి వాతావరణ పరిస్థితుల కారణంగా వారు పర్యటించే ప్రాంతం ప్రభావితం కావచ్చు తద్వారా వారి ప్రయాణ ప్రణాళికలు కూడా ప్రభావితం అవ్వవచ్చు అని ప్రయాణికులకు సూచిస్తున్నారు	అక్కడి వాతావరణ పరిస్థితుల కారణంగా వారు పర్యటించే ప్రాంతం ప్రభావితం కావచ్చు తద్వారా వారి ప్రయాణ ప్రయాణికులు కూడా ప్రభావితం అవ్వవచ్చు అని ప్రయాణికులకు సూచిస్తున్నారు
12338079544923946892.wav	రాస్బీ నెంబర్ ఎంత చిన్నగా ఉంటే మ్యాగ్నెటిక్ రివర్సల్స్కు సంబంధించి నక్షత్రం అంత తక్కువ చురుకుగా ఉంటుంది	రాస్పీ నెంబర్ ఎంత చిన్నగా ఉంటే మాగ్నెటిక్ రివర్సల్ కు సంబంధించి నక్షత్రం అంత తక్కువ చురుకుగా ఉంటుంది
12351094474383461539.wav	ఉత్తరాన ఉన్న పెద్ద పెద్ద ప్రా౦తాలలో చాలా తక్కువ జనాభా ఉ౦ది కొన్ని దాదాపు జనావాసాలు లేని అరణ్య౦లో ఉ౦టాయి	ఉత్తరాన ఉన్న పెద్ద పెద్ద ప్రాంతాలలో చాలా తక్కువ జనాభా ఉంది కొన్ని దాదాపు జనవాసాలు లేని అరణ్యంలో ఉంటాయి
12356525553516063852.wav	పులి గర్జన సింహం గొంతు తో నిండిన గర్జనలా కాదు ఆ గొంతు తోకూడిన వాక్యంలా గట్టిగా అరుస్తుంది	పులి గర్జన సింహం గొంతుతో నిండిన గర్జనాల కాదు ఆ గొంతుతో కూడిన వాక్యంలా గట్టిగా అరుస్తుంది
12366480436562345665.wav	గాయపడిన వారిలో పందొమ్మిది మంది పోలీసు అధికారులు గలరని గవర్నర్ కార్యాలయం పేర్కొంది	గాయపడిన వారిలో పందొమ్మిది మంది పోలీసు అధికారులు గలరని గవర్నర్ కార్యాలయం పేర్కొంది
12378438174678150767.wav	ఈ ఫార్మాట్ యొక్క కారక నిష్పత్తి సరళమైన పూర్ణాంక నిష్పత్తిని పొందడానికి పన్నెండుతో భాగించడం కాబట్టి 3 2 గా చెప్పబడింది	ఈ ఫార్మాట్ యొక్క కారక నిష్పత్తి సరళమైన పూర్ణాంక నిష్పత్తిని పొందడానికి పన్నెండు త భాగించడం కాబట్టి మూడో ఇటు రెండుగా చెప్పబడింది
12386742514066475207.wav	ఇవి కొన్నిసార్లు కుటుంబాలతో రద్దీగా ఉండే బీచ్లు తీరం వెంబడి మంచి దుకాణాలతో ఉంటాయి ఈదడం అనేది సురక్షితమైనది	ఇవి కొన్నిసార్లు కుటుంబాలతో రద్దీగా ఉండే బీచ్లు తీరం వెంబడి మంచి దుకాణాలతో ఉంటాయి ఈదడం అనేది సురక్షితమైనది
12390331146953556140.wav	మేకలు ఇరాన్ లోని జాగ్రోస్ పర్వతాలలో సుమారు 10,000 సంవత్సరాల క్రితం మొదటిసారిగా పెంపుడు జంతువులుగా ఉన్నట్లు తెలుస్తోంది	మేకర్లు ఇరాన్లోని జాగ్రస్ పర్వతలో సుమారు పదివేరు సంవత్సరాల క్రితం మొదటిసారిగా పెంపుడు జంతువులుగా ఉన్నట్లు తెలుస్తంది
12420313077650920990.wav	ఈ దృశ్యాలు పిరమిడ్లపై ప్రదర్శించబడతాయి మరియు వేరే పిరమిడ్లను వెలిగించబడ్డాయి	ఈ దృశ్యాలు పిరమిడ్లపై ప్రదర్శించబడతాయి మరియు వేరే పిరమిడ్లను వెలిగించబడ్డాయి
12421261037291882826.wav	అంతేకాకుండా ప్రతి రాజవంశానికి చెందిన ప్రాంతాలు కొన్ని సంవత్సరాలుగా విభజించబడి ఉన్నాయి ఈ కాలాలలో బాగా తెలిసినది హాన్ మరియు జిన్ రాజవంశం మధ్య 60 సంవత్సరాల పాటు జరుగుతున్న మూడు రాజ్యాల శకము	అంతేకాకుండా ప్రతి రాజవంశానికి చెందిన ప్రాంతాలు కొన్ని సంవత్సరాలుగా విభజించబడి ఉన్నాయి ఈ కాలాలలో బాగా తెలిసినది హన్ మరియు జిన్ రాజవంశం మధ్య అరవై సంవత్సరాలు పాటు జరుగుతున్న మూడు రాజ్యాల శకము
1243426477625760707.wav	మెదడు ప్యాథాలజి మరియు ప్రవర్తన మధ్య పరస్పర సంబంధం శాస్త్రవేత్తల పరిశోధనకు మద్దతు ఇస్తుంది	మెదడు పాథాలజీ మరియు ప్రవర్తన మధ్య పరస్పర సంబంధం శాస్త్రవేత్తల పరిశోధనకు మద్దతు ఇస్తుంది
12478032241047162095.wav	గవర్నర్ జనరల్ కార్యాలయం వెలుపల 1 బాంబు పేలింది	గవర్నర్ జనరల్ కార్యాలయం వెలుపల ఒక బాంబు పేలింది
12498770425106753479.wav	ప్రమాదం జరిగిన తరువాత గిబ్సన్ ఆసుపత్రికి తీసుకెళ్లబడ్డాడు కానీ కొంతసేపటికి తరువాత మరణించాడు	ప్రమాదం జరిగిన తరువాత గిప్సన్ ఆసుపత్రికి తీసుకెళ్లబడ్డాడు కానీ కొంతసేపటికి తరువాత మరణించాడు
12580058940162831280.wav	మధ్యప్రాచ్యం యొక్క వెచ్చని వాతావరణంలో ఇల్లు అంత ముఖ్యమైనది కాదు	మధ్య ప్రాజ్యం యొక్క వెచ్చని వాతావరణంలో ఇళ్లు అంత ముఖ్యమైనది కాదు
12588886511473191330.wav	దక్షిణ ఆఫ్రికాలోని కొన్ని పార్కులకు లేదా అన్ని దక్షిణ ఆఫ్రికా నేషనల్ పార్కులకు ప్రవేశం కలిగించే ఒక వైల్డ్ కార్డును కొనుగోలు చేయడం లాభదాయకం	దక్షిణ ఆఫ్రికాలోని కొన్ని పార్కులకు లేదా అన్ని దక్షిణ ఆఫ్రికా నేషనల్ పార్కులకు ప్రవేశం కలిగించే ఒక వైల్డ్ కార్డ్ను కొనుగోలు చేయడం లాభదాయకం
12613889496305561238.wav	హాంగ్ కాంగ్ ద్వీపం తన పేరు గల భూభాగాన్ని ఇస్తుంది ఇంకా అనేక మంది పర్యాటకులు ప్రధాన కేంద్రంగా భావించే భూభాగం	హాంకాంగ్ ద్వీపం తన పేరుగల భూభాగాన్ని ఇస్తుంది ఇంకా అనేక మంది పర్యాటకులు ప్రధాన కేంద్రంగా భావించే భూభాగం
12681391522981367101.wav	ఈ ఏడాది ప్రారంభంలో 53 ఏళ్ల కుమో తన గవర్నర్ పదవిని పొంది స్వలింగ వివాహాలను చట్టబద్ధం చేస్తూ గత నెలలో ఒక బిల్లుపై సంతకం చేశారు	ఈ ఏడాది ప్రారంభంలో యాభై మూడు ఏళ్ల కూమో తన గవర్నర్ పదవిని పొంది స్వలింగ వివాహాలను చట్టబద్ధం చేస్తూ గత నెలలో ఒక బిల్లుపై సంతకం చేశారు
12687447370749589600.wav	ఇది దక్షిణాఫ్రికా ప్రధాన ఆకర్షణలలో ఒకటి మరియు ఇది దక్షిణాఫ్రికా జాతీయ ఉద్యానవనాలు sanparks ప్రధానమైనదిగా పరిగణించబడుతుంది	ఇది దక్షిణాఫ్రికా ప్రధాన అక్షరణలలో ఒకటి మరియు ఇది దక్షిణ ఆఫ్రికా జాతీయ ఉద్యయవనాలు శాన్పార్క్స్ ప్రధానమైనదిగా పరిగణించబడుతుంది
12751854645204591914.wav	అక్కడి వాతావరణ పరిస్థితుల కారణంగా వారు పర్యటించే ప్రాంతం ప్రభావితం కావచ్చు తద్వారా వారి ప్రయాణ ప్రణాళికలు కూడా ప్రభావితం అవ్వవచ్చు అని ప్రయాణికులకు సూచిస్తున్నారు	అక్కడి వాతావరణ పరిస్థితుల కారణంగా వారు పర్యటించే ప్రాంతం ప్రభావితం కావచ్చు తద్వారా వారి ప్రయాణ ప్రణాళికలు కూడా ప్రభావితం అవ్వవచ్చు అని ప్రయాణికులకు సూచిస్తున్నారు
12774737540790218914.wav	అయితే అది నిజం కాదు పత్రం వెనుక ఏదో రాసి ఉన్నా అది నిధి పటం కాదు	అయితే అది నిజం కాదు పత్రం వెనుక ఏదో రాశ ఉన్నా అది నిధిపట్నం కాదు
12812633792031662051.wav	దాని పొడవైన దవడలు 70 కంటే ఎక్కువ రేజర్ వంటి పదునైన దంతాలతో దాని నోటి పైభాగంలో అదనపు సెట్ తోపాటు అమర్చబడి ఉన్నాయి దాని మార్గం గుండా వెళ్లినప్పుడు తప్పించుకునే అవకాశం ఉండదు	దాని పొడపైన దవడలు డెబ్బై కంటే ఎక్కువ రేజర్ వంటి పదునైన దంతాలతో దాని నోటి పైభాగంలో అదనపు సెట్ తో పాటు అమర్చబడి ఉన్నాయి దాని మార్గం గుండా వెళ్ళినప్పుడు తప్పించుకునే అవకాశం ఉండదు
12839279305661677316.wav	రెండు పొడి పొడిలను కలిపి తరువాత శుభ్రమైన తడి చేతులతో వాటిని ఒక బంతిలో నొక్కండి	రెండు పొడి పొడిలను కలిపితే తరువాత శుభ్రమైన తడి చేతులతో వాటిని ఒక బంతిలో నొక్కండి
12976899983715724941.wav	"అతను పుకార్లను "రాజకీయ కబుర్లు మరియు పిచ్చి వాగుడు" అని పేర్కొన్నాడు.	అతను పుకార్లను రాజకీయ కబుర్లు మరియు పిచ్చి వగుడు అని పేర్కొన్నాడు
12996576979011201856.wav	సాధారణంగా మీరు ఎల్లప్పుడూ పర్యాటకుల మరియు విక్రేతల శబ్దం వింటారు . ధ్వని మరియు కాంతి యొక్క కథ అనేది ఒక కథ పుస్తకం లాంటిది	సాధారణంగా మీరు ఎల్లప్పుడూ పర్యాటకుల మరియు విక్రేతల శబ్దం వింటారు ధ్వని మరియు కాంతి యొక్క కథ అనేది ఒక కథ పుస్తకం లాంటిది
12998963082398095353.wav	వన్యప్రాణుల విషయానికి వస్తే మదగాస్కర్ ఇప్పటివరకు దానికదే అతి పెద్ద ఖండంగా ఉంది	వన్యప్రాణుల విషయానికి వస్తే మెడగాస్కర్ ఇప్పటి వరకు దానికదే అతిపెద్ద ఖండంగా ఉంది
1300324935168020593.wav	పశ్చిమ ఐరోపా ప్రజలు మధ్య యుగాల చివరిలో వారి సొంత శైలిని అభివృద్ధి చేసుకోవడం ప్రారంభించారు మతపరమైన యుద్ధాల ఫలితంగా ఆ సమయంలో సంభవించిన అతిపెద్ద అభివృద్ధిలో ఒకటి ప్రజలు బట్టలు వేసుకోవడానికి బటన్లను ఉపయోగించడం ప్రారంభించారు	పశ్చిమ ఐరోపా ప్రజలు మధ్య యుగాల చివరలో వారి సొంత శైలిని అభివృద్ధి చేసుకోవడం ప్రారంభించారు మతపరమైన యుద్ధాల ఫలితంగా ఆ సమయంలో సంభవించిన అతిపెద్ద అభివృద్ధిలో ఒకటి ప్రజలు బట్టలు వేసుకోవడానికి బటన్లను ఉపయోగించడం ప్రారంభించారు
13019169537354220273.wav	ఎక్కువగా కార్లను కలిగి ఉండడం వలన రహదారులపై అధిక ప్రమాదాలకు కారణం అవుతుంది ఇది ఆరోగ్య రక్షణలో గాయపడిన శరీరాలను బాగు చేయడంలో వైద్యరంగంలో నూతన సంస్కరణలకు దారి తీస్తుంది	ఎక్కువగా కార్లను కలిగి ఉండటం వలన రహదారులపై అధిక ప్రమాదాలకు కారణం అవుతుంది ఇది ఆరోగ్య రక్షణలో గాయపడిన శరీరాలను బాగు చేయడంలో వైద్య రంగంలో నూతన సంస్కరణలకు దారితీస్తుంది
13037566131055873676.wav	రద్దు విధానాలు మారవచ్చు కానీ మార్చి చివరి నాటికి చాలా కరోనావైరస్ ఆధారిత రద్దు విధానాలు ఒలింపిక్స్ షెడ్యూల్ చేయబడిన జూలై 2020 వరకు పొడిగించబడలేదు	రద్దు విధానాలు మారవచ్చు కానీ మార్చి చివరి నాటికి చాలా కరోనా వైరస్ ఆధారిత రద్దు విధానాలు ఒలింపిక్ షెడ్యూల్ చేయబడిన జులై రెండు వేల ఇరవై వరకు పొడిగించబడలేదు
13039377649780953636.wav	గ్రీకు పరిజ్ఞానం క్షీణించడంతో పాశ్చాత్యులు తమ గ్రీకు తాత్విక శాస్త్రీయ మూలాల నుండి వేరుపడ్డారు	గ్రీకు పరిజ్ఞానం క్షీణించడంతో పాశ్చాత్యులు తమ గ్రీకు తాత్విక శాస్త్రీయ మూలాల నుండి వేరుపడ్డారు
13057612386580237345.wav	ఒత్తిడి ఎంత తక్కువగా ఉంటే జీవితంలో సానుకూల జీవన శక్తి అంత ఎక్కువగా ఉంటుంది ప్రతి వ్యక్తికీ పూర్తి శాంతి మరియు సంతృప్తి కనుగొనే సామర్ధ్యం ఉంది	ఒత్తిడి ఎంత తక్కువగా ఉంటే జీవితంలో సాముకల జీవన శక్తి ఎంత ఎక్కువగా ఉంటుంది ప్రతి వ్యక్తికి పూర్తి శాంతి మరియు సంతృప్తి కనుగొనే సామర్థ్యం ఉంది
13085055815956013786.wav	అలాగే ఉత్తరదిక్కున ప్రప౦చవ్యాప్త౦గా ప్రఖ్యాతిగా౦చబడిన మారియన్ అప్రిసియోన్స్ స్థలమైన అవర్ లేడీ ఆఫ్ ఫాతిమా ప్రార్థనా స్థల౦ ను స౦దర్శి౦చ౦డి	అలాగే ఉత్తర దిక్కున ప్రపంచవ్యాప్తంగా ప్రఖ్యాతిగా అంచబడిన మారియన్ అప్రిసియన్ యోన్స్ స్థలమైన అవర్ లేడీ ఆఫ్ ఫాతిమా ప్రార్థన స్థలంను సందర్శించండి
13087652165225568507.wav	mosasaurus అనేది తన కాలంలోని అతిపెద్ద పరాన్నజీవి ఇది తన తోటి mosasaurలకు తప్పితే మిగతా వేటికీ భయపడదు	మొసారస్ అనేది తన కాలంలో అతి పెద్ద పర్యనజీవి ఇది తన తోట మొసారసులకు తప్పితే మిగతా వేటికి భయపడదు
13110211309303433308.wav	దక్షిణ ఆఫ్రికాలోని కొన్ని పార్కులకు లేదా అన్ని దక్షిణ ఆఫ్రికా నేషనల్ పార్కులకు ప్రవేశం కలిగించే ఒక వైల్డ్ కార్డును కొనుగోలు చేయడం లాభదాయకం	దక్షిణ ఆఫ్రికాలోని కొన్ని పార్కులకు లేదా అన్ని దక్షిణ ఆఫ్రికా నేషనల్ పార్కులకు ప్రవేశం కలిగించే ఒక వాయిల్ కార్డ్ను కొనుగోలు చేయడం లాభదాయకం
13151459927887695150.wav	మొరాకో అంతటిలో షాపింగ్ చేయడానికి అత్యంత తక్కువ ఆసక్తికర ప్రదేశాలలో casablanca ఒకటి	మొరాకో అంతటిలో షాపింగ్ చేయడానికి అత్యంత తక్కువ ఆసక్తికర ప్రదేశాలలో కసాబ్లాంకా ఒకటి
13168854378197621019.wav	మాకు ఖచ్చితంగా తెలియదు కానీ అది ఒక ఫోర్క్ నాలుక కలిగి ఉండవచ్చు దాని ఆహారంలో తాబేళ్లు పెద్ద చేపలు ఇతర మొసాసర్లు కూడా ఉన్నాయి మరియు అది ఒక కానిబల్ కూడా అయి ఉండవచ్చు	మాకు ఖచ్చితంగా తెలియదు కానీ అది ఒక ఫోర్క్ నార్కా కలిగి ఉండవచ్చు దాని ఆహారంలో తాబిళ్ళ పెద్ద చేపలు ఇతర మస మోసాసార్లు కూడా ఉన్నాయి మరియు అది ఒక కానిబల్ కూడా అయి ఉండవచ్చు
13179158985429870175.wav	పైన ఉన్న స్పష్టమైన అందమైన ఆకాశం అలాగే చుట్టుపక్కల ఉన్న అనేక పర్వతాలు తప్ప మరేమీ కనిపించవు గుహ లోపల నుండి బయటి ప్రదేశం చాలా తక్కువగా కనిపిస్తుంది శబ్దాలు చాలా తక్కువగా వినపడతాయి	పైన ఉన్న స్పష్టమైన అందమైన ఆకాశం అలాగే చుట్టుపక్కల ఉన్న అనేక పర్వతాలు తప్ప మరేమీ కనిపించవు గుహ లోపల నుండి బయటి ప్రదేశం చాలా తక్కువగా కనిపిస్తుంది శబ్దాలు చాలా తక్కువగా వినబడతాయి
13219795004816330488.wav	అండర్ వాటర్ టోపాలజీ వల్ల రిటర్న్ ఫ్లో కొన్ని లోతైన సెక్షన్ ల వద్ద కేంద్రీకృతమై ఉంటుంది మరియు వేగంగా ప్రవహించే ప్రవాహం నుంచి లోతైన నీరు అక్కడ ఏర్పడుతుంది	అండర్ వాటర్ టోపోాలజీ వల్ల రిటర్న్ ఫ్లో కొన్ని లోతైన సెక్షన్ల వద్ద కేంద్రీకృతమై ఉంటుంది మరియు వేగంగా ప్రవహించే ప్రవాహం నుంచి లోతైన నీరు అక్కడ ఏర్పడుతుంది
13316949509066148883.wav	ఒక ట్రిప్ పుస్సీని ప్రతిబింబించడానికి మరియు అనుభవాలను భవిష్యత్తు క్లాసులతో పంచుకోవడానికి కూడా ఒక ఫీల్డ్ ట్రిప్ ని వాస్తవంగా పంచుకోవడం అనేది ఒక గొప్ప మార్గం	ఒక ట్రిప్ పుస్సీని ప్రతిబింబించడానికి మరియు అనుభవాలను భవిష్యత్తు క్లాసులతో పంచుకోవడానికి కూడా ఒక ఫీల్డ్ ట్రిప్ ను వాస్తవంగా పంచుకోవడం అనేది ఒక గొప్ప మార్గము
13330275279601866477.wav	మనుషులు పీల్చే ఆక్సిజన్ను మొక్కలు తయారు చేస్తాయి మరియు మనషులు వదిలే కార్బన్-డయాక్సైడ్ను మొక్కలు తీసుకుంటాయి అంటే ఊపిరి బయటికి వదలడం	మనుషులు పీల్చే ఆక్సిజన్ను మొక్కలు తయారు చేస్తాయి మరియు మనుషులు వదిలే కార్బన్ డైయాక్సైడ్ ను మొక్కలు తీసుకుంటాయి అంటే ఊపిరి బయటికి వదలట
13364127718692670507.wav	కేవలం 2 వారాలలో అమెరికన్లు మరియు ఫ్రీ ఫ్రెంచ్ ఫోర్సెస్ దక్షిణ ఫ్రాన్స్కు విముక్తి కల్పించి జర్మనీ వైపు తిరుగు ప్రయాణమయ్యారు	కేవలం రెండు వారాలలో అమెరికన్లు మరియు ఫ్రీ ఫ్రెంచ్ ఫోర్సెస్ దక్షిణ ఫ్రాన్స్ కు విముక్తి కల్పించి జర్మనీ వైపు తిరుగు ప్రయాణమయ్యారు
13397478532291769112.wav	శీతాకాలంలో ఉత్తర బాల్టిక్ ను దాటి వెళితే క్యాబిన్ లొకేషన్ ని తనిఖీ చేయండి ఎందుకంటే మంచు గుండా వెళ్లడం వల్ల అత్యంత ప్రభావితమైన వారికి చాలా భయంకరమైన చప్పుడు వస్తుంది	శీతాకాలంలో ఉత్తర బాల్టిన్ు దాటి వెళితే క్యాబిన్ లొకేషన్ని తనిఖీ చేయండి ఎందుకంటే మజుగుండా వెళ్లడం వలన అత్యంత ప్రభావితమైన వారికి చాలా భయంకరమైన చప్పుడు వస్తుంది
13505113116457896320.wav	పట్టాలను నిలబెట్టడానికి క్రాస్ టీలు చాలా ముందుగానే ప్రవేశపెట్టబడ్డాయి అయితే పైభాగంలో ఇనుప ఖనిజం ఉంటే ట్రాక్ లు మరింత సమర్థవంతంగా ఉంటాయని క్రమంగా గ్రహించారు	పట్టాలను నిలబెట్టడానికి క్రాస్ స్టీలు చాలా ముందుగానే ప్రవేశపెట్టబడ్డాయి అయితే పై భాగంలో ఇనుప ఖనిజం ఉంటే ట్రాక్లు మరింత సమర్థవంతంగా ఉంటాయని క్రమంగా గ్రహించారు
13517516457085833867.wav	"వాటి ఉష్ణ ప్రవర్తన భూమిపై తరచూ స్థిరమైన ఉష్ణోగ్రతను కలిగి ఉండే పెద్ద గుహల వలె స్థిరంగా ఉండదు అవి  నిర్వహిస్తాయి అయితే ఇవి భూమిలో లోతైన రంధ్రాలుగా ఉండటానికి అనుగుణంగా ఉంటాయి "అని అరిజోనాలోని ఫ్లాగ్‌స్టాఫ్‌లో ఉన్న ఉత్తర అరిజోనా విశ్వవిద్యాలయానికి చెందిన యునైటెడ్ స్టేట్స్ జియోలాజికల్ సర్వే యుఎస్‌జిఎస్ ఆస్ట్రోజియోలజి బృందం మరియు గ్లెన్ కుషింగ్ అన్నారు.  	వాటి ఉష్ణ ప్రవర్తన భూమిపై తరచూ స్థిరమైన ఉష్ణోగ్రతను కలిగి ఉండే పెద్ద గుహల వలె స్థిరంగా ఉండదు అవి నిర్వహిస్తాయి అయితే ఇవి భూమిలో లోతైన రంధ్రాలుగా ఉండటానికి అనుగుణంగా ఉంటాయి అని ఆరిజోనాలోని ఫ్లాగ్స్టాఫ్లో ఉన్న ఉత్తర ఆరిజోనా విశ్వవిద్యాలయానికి చెందిన యునైటెడ్ స్టేట్స్ జియోలాజికల్ సర్వే యుఎస్ జీఎస్ ఆయాస్ట్రోజియాలజీ బృందం మరియు గ్లెన్ కుషింగ్ అన్నారు
13641449536248601986.wav	మేము మా ఇళ్ళు మొక్కలతోనే నిర్మిస్తాము మరియు మొక్కల నుండే బట్టలు తయారు చేస్తాము మేము తినే ఆహారం చాలా వరకు మొక్కలే మొక్కలు లేకుండా జంతువులు మనుగడ సాగించలేవు	మేము మా ఇల్లు మొక్కలతోనే నిర్మిస్తాము మరియు మొక్కల నుండే బట్టలు తయారు చేస్తాము మేము తిినే ఆహారం చాలా వరకు మొక్కలే మొక్కలు లేకుండా జంతువులు మనుగడ సాగించలేవు
