clip_id	reference	hypothesis
10716454304165242105.wav	ମିଶ୍ରଧାତୁଗୁଡିକ ମୂଳତଃ 2 କିମ୍ବା ଅଧିକ ଧାତୁର ମିଶ୍ରଣ ଅଟେ ଭୁଲନ୍ତୁ ନାହିଁ ଯେ ପର୍ଯ୍ୟାୟ ସାରଣୀରେ ଅନେକ ଉପାଦାନ ରହିଛି	ମିଶ୍ର ଧାତୁଗୁଡ଼ିକ ମୂଳତଃ ଦୁଇ କିମ୍ବା ଅଧିକ ଧାତୁର ମିଶ୍ରଣ ଅଟେ ବୁଲନ୍ତୁ ନାହିଁ ଯେ ଯେ ପର୍ଯ୍ୟାୟସାରିଣୀରେ ଅନେକ ଉପାଦାନ ରହିଛି
10723303261633870087.wav	ଏହି ସ୍ଫଟିକଗୁଡ଼ିକର ସଂରଚନା ଇନଫ୍ରାରେଡ୍ ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପି ftir ଦ୍ୱାରା ତୁଳନା କରିବାରେ ପ୍ରଭାବିତ ଗୃହପାଳିତ ପଶୁମାନଙ୍କର ମୂତ୍ରର ସ୍ଫଟିକଗୁଡ଼ିକ ସହ ମେଳ ହୋଇଛି ।	ଏହି ସ୍ଫଟିକଗୁଡ଼ିକର ସଂରଚନା ଇନଫ୍ରାରେଟ୍ ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପି ଏଫ୍ ଟିଆଇଆର ଦ୍ୱାରା ତୁଳନା କରିବାରେ ପ୍ରଭାବିତ ଗୃହପାଳିତ ପଶୁମାନଙ୍କର ମୂଦ୍ରର ସ୍ଫଟିକଗୁଡ଼ିକ ସହ ମେଳ ହୋଇଛି
10735917703159591745.wav	ପ୍ରାଚୀନ ଚୀନ୍ ଇତିହାସର 3 ଟି ରାଜ୍ୟ ହେଉଛି ରକ୍ତାକ୍ତ ଯୁଗ ମଧ୍ୟରୁ 1 ଅଟେ ଯେଉଁଥିରେ ଜିଆନ୍ ରେ ଗ୍ରାଣ୍ଡ ପ୍ୟାଲେସ୍ ର ସର୍ବୋଚ୍ଚ ଆସନରେ ବସିବା ପାଇଁ ଯୁଦ୍ଧରେ ଲଢୁଥିବା ସମୟରେ ହଜାର ହଜାର ଲୋକ ମୃତ୍ୟୁ ବରଣ କରିଥିଲେ	ପ୍ରାଚୀନ ଚୀନ ଇତିହାସର ତିନୋଟି ରାଜ୍ୟ ହେଉଛି ରକ୍ତାକ୍ତ ଯୁଗ ମଧ୍ୟରୁ ଏକ ଅଟେ ଯେଉଁଥିରେ ଜିଆନ୍ ଡେ ଗ୍ରାଣ୍ଡ ପ୍ୟାଲେସର ସର୍ବୋଚ୍ଚ ଆସନରେ ବସିବା ପାଇଁ ଯୁଦ୍ଧରେ ଲଢ଼ୁଥିବା ସମୟରେ ହଜାର ହଜାର ଲୋକ ମୃତ୍ୟୁବରଣ କରିଥିଲେ
10739096183091428257.wav	ପୁନଃନିର୍ମାଣ ଚେଷ୍ଟାର ଉଦାରବାଦୀ ସମାଲୋଚନା ୱାଶିଂଟନ୍ ର ଅନ୍ତର୍ନିହିତ ସୂତ୍ରଗୁଡ଼ିକୁ ପୁନଃନିର୍ମାଣ ଚୁକ୍ତିନାମା ପ୍ରଦାନ କରିବା ଉପରେ ଧ୍ୟାନ ଦେଇଛି	ପୁନଃନିର୍ମାଣ ଚେଷ୍ଟାର ଉଦାରବାଦୀ ସମାଲୋଚନା ୱାଶିଂଟନ୍ ର ଅନ୍ତର୍ନିହିତ ସୂତ୍ରଗୁଡ଼ିକୁ ପୁନଃନିର୍ମାଣ ଚୁକ୍ତିନାମା ପ୍ରଦାନ କରିବା ଉପରେ ଧ୍ୟାନ ଦେଇଛି
10830621156428396158.wav	ସେତୁ ତଳେ ଥିବା ଭର୍ଟିକାଲ୍ କ୍ଲିୟରାନ୍ସ 15 ମିଟର ଅଟେ ଅଗଷ୍ଟ 2011ରେ ନିର୍ମାଣ କାର୍ଯ୍ୟ ସମାପ୍ତ ହୋଇଥିଲା ଏହା ମାର୍ଚ୍ଚ 2017 ପର୍ଯ୍ୟନ୍ତ ଯାତାୟାତ ପାଇଁ ଖୋଲା ନଥିଲା	କିନ୍ତୁ ତଳେ ଥିବା ଭର୍ଟିକାଲ କିୟରଞ୍ଜ ପନ୍ଦର ମିଟର ଅଟେ ଅଗଷ୍ଟ ଦୁଇହଜାରଏଗାରରେ ନିର୍ମାଣ କାର୍ଯ୍ୟ ସମାପ୍ତ ହୋଇଥିଲା ଏହା ମାର୍ଚ୍ଚ ଦୁଇହଜାର ସତର ପର୍ଯ୍ୟନ୍ତ ଯାତାୟାତ ପାଇଁ ଖୋଲା ନଥିଲା
10834107647305600907.wav	କୋଚାମୋ ଭ୍ୟାଲୀ ଚିଲିର ପ୍ରଥମ ଚଡ଼ିବାର ଗନ୍ତବ୍ୟସ୍ଥଳ ଦକ୍ଷିଣ ଆମେରିକାର ୟୋସେମିଟ୍ ବିଭିନ୍ନ ଗ୍ରାନାଇଟ୍ ବଡ଼ କାନ୍ଥ ଓ ପଥର ଭାବରେ ଜଣାଶୁଣା	କୋଚାମଭେଲି ଚିଲିର ପ୍ରଥମ ଚଢ଼ିବ ଗନ୍ତବ୍ୟସ୍ଥଳ ଦକ୍ଷିଣ ଆମେରିକାରେ ୟସ୍ମିଟ୍ ବିଭିନ୍ନ ଗ୍ରାନାଇଟ୍ ବଡ଼ କାନ୍ଥ ଓ ପଥର ଭାବେ ଜଣାଶୁଣା
10842000332292806830.wav	ସାଥୀ କୁସ୍ତିଯୋଦ୍ଧାମାନେ ମଧ୍ୟ ଲୁନାଙ୍କୁ ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଅର୍ପଣ କରିଥିଲେ	ସାଥୀ କୁସ୍ତି ଯୋଦ୍ଧାମାନେ ମଧ୍ୟ ଲୁନାଙ୍କୁ ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଅର୍ପଣ କରିଥିଲେ
10856725840552853027.wav	ବିଶ୍ୱବିଦ୍ୟାଳୟର ଗବେଷକମାନେ କହିଛନ୍ତି ଯେ ଏହି ଦୁଇଟି ଯୌଗିକ ପଦାର୍ଥ ପରସ୍ପର ସହ ପ୍ରତିକ୍ରିୟା କରି ସ୍ଫଟିକ ତିଆରି କରେ ଯାହା ବୃକକର କାର୍ଯ୍ୟକୁ ଅବରୋଧ କରିପାରେ	ବିଶ୍ୱବିଦ୍ୟାଳୟର ଗବେଷକମାନେ କହିଛନ୍ତି ଯେ ଏହି ଦୁଇଟି ଯୌଗିକ ପଦାର୍ଥ ପରସ୍ପର ସହ ପ୍ରତିକ୍ରିୟା କରି ସ୍ଫଟିକ ତିଆରି କରେ ଯାହା ବ୍ରୋକକର କାର୍ଯ୍ୟକୁ ଅବରୋଧ କରିପାରେ
10907347957040471599.wav	ଉଦାହରଣସ୍ୱରୂପ ପ୍ରତିବର୍ଷ ଉତ୍ତର କାରୋଲିନାର ବେନେଟ୍ ସ୍କୁଲର ବିଦ୍ୟାର୍ଥୀମାନେ ରାଜ୍ୟର ରାଜଧାନୀକୁ ନିଜର ଯାତ୍ରା ବିଷୟରେ ଗୋଟିଏ ୱେବସାଇଟ୍ ଡିଜାଇନ୍ କରନ୍ତି ପ୍ରତିବର୍ଷ ସେହି ୱେବସାଇଟକୁ ପୁଣି ମଡେଲିଂ କରାଯାଏ କିନ୍ତୁ ପୁରୁଣା ସଂସ୍କରଣଗୁଡ଼ିକୁ ଏକ ସ୍କ୍ରାପବୁକ୍ ଭାବରେ କାର୍ଯ୍ୟ କରିବା ପାଇଁ ଅନଲାଇନ୍‌ରେ ରଖାଯାଇଥାଏ।	ଉଦାହରଣ ସ୍ୱରୂପ ପ୍ରତିବର୍ଷ ଉତ୍ତର କାରୋଲିନାର ବେନେଟ୍ ସ୍କୁଲର ବିଦ୍ୟାର୍ଥୀମାନେ ରାଜ୍ୟର ରାଜଧାନୀକୁ ନିଜର ଯାତ୍ରା ବିଷୟରେ ଗୋଟିଏ ୱେବ୍ ସାଇଟ୍ ଡିଜାଇନ୍ କରନ୍ତି ପ୍ରତିବର୍ଷ ସେହି ୱେବ୍ ସାଇଟ୍ କୁ ପୁଣି ମଡେଲିଂ କରାଯାଏ କିନ୍ତୁ ପୁରୁଣା ସଂସ୍କରଣଗୁଡ଼ିକୁ ଏକ ସ୍କ୍ରାପ୍ ବୁକ୍ ଭାବରେ କାର୍ଯ୍ୟ କରିବା ପାଇଁ ଅନଲାଇନ୍ ରେ ରଖାଯାଇଥାଏ
10957444708910229047.wav	ଗତକାଲି ମାର୍ଟେଲୀ ନ’ଜଣ ସଦସ୍ୟ ବିଶିଷ୍ଟ ଏକ ନୂତନ କାମଚଳା ନିର୍ବାଚନ ପରିଷଦ cepରେ ଶପଥ ନେଇଥିଲେ।	ଗତକାଲି ମାର୍ଟେଲି ନଅ ଜଣ ସଦସ୍ୟ ବିଶିଷ୍ଟ ଏକ ନୂତନ କାମଚଳା ନିର୍ବାଚନ ପରିଷଦ ସିଇପି ରେ ଶପଥ ନେଇଥିଲେ
10959701824969233444.wav	ଯଦିଓ ai ର ବିଜ୍ଞାନ କଳ୍ପନାର ଏକ ଦୃଢ ସଂଯୋଗ ଅଛି ତଥାପି ai ଏକ ମେସିନରେ ଆଚରଣ ଶିକ୍ଷା ଏବଂ ବୁଦ୍ଧିମାନ ଉପଯୋଜନ ସହିତ କାରବାର କରି କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନର ଏକ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଶାଖା ଗଠନ କରେ	ଯଦିଓ ଏଆଇର ବିଜ୍ଞାନ କଳ୍ପନାର ଏକ ଦୃଢ଼ ସଂଯୋଗ ଅଛି ତଥାପି ଏଆଇ ଏକ ମେସିନ୍ ରେ ଆଚରଣ ଶିକ୍ଷା ଏବଂ ବୁଦ୍ଧିମାନ ଉପଯୋଜନା ସହିତ କାରବାର କରି କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନର ଏକ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଶାଖା ଗଠନ କରେ
109658993300107827.wav	ହଂକଂର ଶ୍ରେଷ୍ଠ ଦୃଶ୍ୟ ଦେଖିବାକୁ ଦ୍ୱୀପ ଛାଡି କୁଲୁନ୍ ୱାଟର ଫ୍ରଣ୍ଟ ସମ୍ମୁଖକୁ ଯାଆନ୍ତୁ	ହଂକଂର ଶ୍ରେଷ୍ଠ ଦୃଶ୍ୟ ଦେଖିବାକୁ ଦ୍ୱୀପ ଛାଡି କୁଲୁନ୍ ୱାଟର ଫ୍ରଣ୍ଟ ସମ୍ମୁଖକୁ ଯାଆନ୍ତୁ
10986765641813350646.wav	ଲୋକପ୍ରିୟ ଖେଳ ମଧ୍ୟରେ ଫୁଟବଲ ବାସ୍କେଟବଲ ଭଲିବଲ ୱାଟର-ପୋଲୋ ଫେନ୍ସିଙ୍ଗ ରଗବି ସାଇକଲ ଚାଳନା ଆଇସ ହକି ଏବଂ ଏଫ1 ମୋଟର ରେସିଂ ଅନ୍ତର୍ଭୁକ୍ତ	ଲୋକପ୍ରିୟ ଖେଳ ମଧ୍ୟରେ ଫୁଟବଲ୍ ବାସ୍କେଟ୍ ବଲ୍ ଭଲିବଲ୍ ୱାଟର୍ ଫଲ୍ ଫିନିଶିଂ ରଗ୍ବି ସାଇକେଲ ଚାଳନା ଆଇସି ହକି ଏବଂ ଏଫ୍ ୱାନ ମୋଟର ରେସିଂ ଅନ୍ତର୍ଭୁକ୍ତ
11003375027347728146.wav	2ଟି ଶୁଖିଲା ପାଉଡରକୁ ଏକାଠି ଗୋଳାଇ ଦିଅନ୍ତୁ ଏବଂ ତା'ପରେ ସଫା ଓଦା ହାତରେ ତାହାକୁ ଚାପି ବଲ୍ ଆକୃତିର କରି ଦିଅନ୍ତୁ	ଦୁଇଟି ଶୁଖିଲା ପାଉଡରକୁ ଏକାଠି ଗୋଳାଇ ଦିଅନ୍ତୁ ଏବଂ ତା ପରେ ସଫା ଅଦା ହାତରେ ତାହାକୁ ଚାପି ବଲ୍ ଆକୃତି କରିଦିଅନ୍ତୁ
11007889296798387156.wav	ବିପ୍ଲବ ପରେ ଚାକିରୀଗୁଡ଼ିକ ସମସ୍ତ ପୁରୁଷ ଆବେଦନକାରୀ ମାନଙ୍କ ପାଇଁ ଖୋଲା ଥିଲା ଯାହା ସବୁଠାରୁ ଅଧିକ ଉଚ୍ଚାଭିଳାଷୀ ଏବଂ ସଫଳତମ ପ୍ରାର୍ଥୀ କୁ ସୁଯୋଗ ଦେଉଥିଲା	ବିପ୍ଳବ ପରେ ଚାକିରିଗୁଡ଼ିକ ସମସ୍ତ ପୁରୁଷ ଆବେଦନକାରୀମାନଙ୍କ ପାଇଁ ଖୋଲା ଥିଲା ଯାହା ସବୁଠାରୁ ଅଧିକ ଉଚ୍ଚାଭିଳାଷୀ ଏବଂ ସଫଳତମ ପ୍ରାର୍ଥୀକୁ ସୁଯୋଗ ଦେଉଥିଲା
11029933887731019469.wav	ତଥାପି ତାହା ସତ୍ୟ ନୁହେଁ ଯଦିଓ ଦସ୍ତାବିଜ ପଛରେ କିଛି ଲେଖା ଅଛି ଏହା କୌଣସି ଖଜଣା ମାନଚିତ୍ର ନୁହେଁ	ତଥାପି ତାହା ସତ୍ୟ ନୁହେଁ ଯଦିଓ ଦସ୍ତାବିଜ ପଛରେ କିଛି ଲେଖାଅଛି ଏହା କୌଣସି ଖଜନା ମାନଚିତ୍ର ନୁହେଁ
1110863808865813586.wav	ବ୍ଲଗିଂ ହେଉଛି ଏକ ସାଧନ ଯାହା ସହଯୋଗକୁ ପ୍ରେରଣା ଦିଏ ଏବଂ ଛାତ୍ରମାନଙ୍କୁ ପାରମ୍ପାରିକ ବିଦ୍ୟାଳୟ ଶିକ୍ଷା ବଦଳରେ ଶିକ୍ଷାକୁ ଅଧିକ ବିସ୍ତାର କରିବାକୁ ଉତ୍ସାହିତ କରିଥାଏ	ବ୍ଲଗିଂ ହେଉଛି ଏକ ସାଧନ ଯାହା ସହଯୋଗକୁ ପ୍ରେରଣା ଦିଏ ଏବଂ ଛାତ୍ରମାନଙ୍କ ପାରମ୍ପରିକ ବିଦ୍ୟାଳୟ ଶିକ୍ଷା ବଦଳରେ ଶିକ୍ଷାକୁ ଅଧିକ ବିସ୍ତାର କରିବାକୁ ଉତ୍ସାହିତ କରିଥାଏ
11121363175150388986.wav	ଏରୋସ୍ମିଥ୍ ତାଙ୍କର ଭ୍ରମଣରେ ବାକି ଥିବା କନସର୍ଟଗୁଡ଼ିକୁ ସ୍ଥଗିତ କରିଛନ୍ତି	ହିରସ୍ମିତ ତାଙ୍କର ଭ୍ରମଣରେ ବାକିଥିବା କନସର୍ଟଗୁଡ଼ିକୁ ସ୍ଥଗିତ ରଖିଛନ୍ତି
11132987362378818588.wav	କେତେକ ପରମାଣୁରେ ଅସ୍ଥିର ନାଭି ରହିଥାଏ ଯାହାର ଅର୍ଥ ହେଉଛି ଯେ ସେଗୁଡ଼ିକ ଅଳ୍ପ କିମ୍ବା ବିନା ବଳ ପ୍ରୟୋଗରେ ଭାଙ୍ଗିବାକୁ ଲାଗନ୍ତି	କେତେକ ପରମାଣୁରେ ଅସ୍ଥିର ନାଭି ରହିଥାଏ ଯାହାର ଅର୍ଥ ହେଉଛି ଯେ ସେଗୁଡ଼ିକ ଅଳ୍ପ କିମ୍ବା ବିନା ବଳ ପ୍ରୟୋଗରେ ଭାଙ୍ଗିବାକୁ ଲାଗନ୍ତି
11172527887197680351.wav	ବାସ୍ତବରେ ଏହା ବିଦ୍ୟମାନ ଥିଲା ଏକଥା 1 ଜଣ ଜାଣିଥିଲେ ଖୋଜିବା ମଧ୍ୟ ସହଜ ନୁହେଁ ଥରେ ଗୁମ୍ଫା ଭିତରେ ପ୍ରବେଶ କରିବା ପରେ ଏହା ସମ୍ପୂର୍ଣ୍ଣ ବିଚ୍ଛିନ୍ନ ହୋଇଯାଏ	ବାସ୍ତବରେ ଏହା ବିଦ୍ୟମାନ ଥିଲା ଏକଥା ଜଣେ ଜାଣିଥିଲେ ଖୋଜିବା ମଧ୍ୟ ସହଜ ନୁହେଁ ଥରେ ଗୁମ୍ଫା ଭିତରେ ପ୍ରବେଶ କରିବା ପରେ ଏହା ସମ୍ପୂର୍ଣ୍ଣ ବିଚ୍ଛିନ୍ନ ହୋଇଯାଏ
11191319063466177605.wav	ଏକ ତର୍କାରୀ ମାଂସ କିମ୍ବା ପନିପରିବା ସହିତ ଚେରମୂଳ ଓ ମସଲା ଉପରେ ଆଧାରିତ ଏକ ଖାଦ୍ୟ ଅଟେ	ଏକ ତରକାରୀ ମାଂସ କିମ୍ବା ପନିପରିବା ସହିତ ଚେରମୂଳ ଓ ମସଲା ଉପରେ ଆଧାରିତ ଏକ ଖାଦ୍ୟ ଅଟେ
11200482008578348421.wav	କହିବା ଆବଶ୍ୟକ ନାହିଁ ଯଦି ଆପଣ ରୋମାନ୍ସ ଭାଷା ଜାଣିଛନ୍ତି ଆପଣଙ୍କୁ ପର୍ତ୍ତୁଗୀଜ ଶିଖିବାକୁ ସହଜ ହେବ	କହିବା ଆବଶ୍ୟକ ନାହିଁ ଯଦି ଆପଣ ରୋମାନ୍ସ ଭାଷା ଜାଣିଛନ୍ତି ଆପଣଙ୍କୁ ପର୍ତ୍ତୁଗୀଜ୍ ଶିଖିବାକୁ ସହଜ ହେବ
11218385311139250812.wav	ଏହା ମାଧ୍ୟମରେ ଅରୋରା ବୋରାଲିସ୍‌କୁ ଦେଖିବା ପାଇଁ ଭଲ ସୁଯୋଗ ମିଳିଥାଏ କାରଣ ଆକାଶ ଦିବା ରାତି ଉଣା ଅଧିକେ ଅନ୍ଧାର ହୋଇଥାଏ।	ଏହା ମାଧ୍ୟମରେ ଅରୋରାବୋରାଲିସ୍ କୁ ଦେଖିବା ପାଇଁ ଭଲ ସୁଯୋଗ ମିଳିଥାଏ କାରଣ ଆକାଶ ଦିବା ରାତି ଋଣା ଅଧିକ ଅନ୍ଧାର ହୋଇଥାଏ
11226528947015071312.wav	ରାଜ୍ୟରେ କାର୍ଯ୍ୟ କରୁଥିବା ଅଧିକାଂଶ ଲୋକ ଦୈନନ୍ଦିନ ବ୍ୟବହାର କରୁଥିବା ଭାଷା ମଧ୍ୟ ଇଟାଲୀୟ ହୋଇଥିବା ବେଳେ ଲାଟିନ୍ ଭାଷା ପ୍ରାୟତଃ ଧାର୍ମିକ ସମାରୋହଗୁଡ଼ିକରେ ବ୍ୟବହୃତ ହୋଇଥାଏ	ରାଜ୍ୟରେ କାର୍ଯ୍ୟ କରୁଥିବା ଅଧିକାଂଶ ଲୋକ ଦୈନନ୍ଦିନ ବ୍ୟବହାର କରୁଥିବା ଭାଷା ମଧ୍ୟ ଇଟାଲୀୟ ହୋଇଥିବା ବେଳେ ଲାଟିନ୍ ଭାଷା ପ୍ରାୟତଃ ଧାର୍ମିକ ସମାରୋହଗୁଡ଼ିକରେ ବ୍ୟବହୃତ ହୋଇଥାଏ
11230816121693687693.wav	ବିପ୍ଲବ ପରେ ଚାକିରୀଗୁଡ଼ିକ ସମସ୍ତ ପୁରୁଷ ଆବେଦନକାରୀ ମାନଙ୍କ ପାଇଁ ଖୋଲା ଥିଲା ଯାହା ସବୁଠାରୁ ଅଧିକ ଉଚ୍ଚାଭିଳାଷୀ ଏବଂ ସଫଳତମ ପ୍ରାର୍ଥୀ କୁ ସୁଯୋଗ ଦେଉଥିଲା	ବିପ୍ଳବ ପରେ ଚାକିରିଗୁଡ଼ିକ ସମସ୍ତ ପୁରୁଷ ଆବେଦନକାରୀମାନଙ୍କ ପାଇଁ ଖୋଲା ଥିଲା ଯାହା ସବୁଠାରୁ ଅଧିକ ଉଚ୍ଚା ବିଳାସୀ ଏବଂ ସଫଳତମ ପ୍ରାର୍ଥୀକୁ ସୁଯୋଗ ଦେଉଥିଲା
11247855619120367997.wav	ଜର୍ମାନୀର ଅନେକ ବେକ୍ କରାଯାଇଥିବା ଖାଦ୍ୟରେ ବାଦାମ ହାଜେଲନଟ୍ ତଥା ବିଭିନ୍ନ ଗଛର ବାଦାମ ମଧ୍ୟ ଥାଏ। ଅଧିକାଂଶ ସମୟରେ ଏକ କପ୍ କଡ଼ା କଫି ସହିତ ଲୋକପ୍ରିୟ କେକ୍‌ଗୁଡ଼ିକ ବିଶେଷ ଭାବରେ ସ୍ୱାଦିଷ୍ଟ ହୋଇଥାଏ।	ଜର୍ମାନୀର ଅନେକ ବେକ୍ କରାଯାଇଥିବା ଖାଦ୍ୟରେ ବାଦାମ ହାଜେଲନଟ୍ ଇତ୍ୟାଦି ତଥା ବିଭିନ୍ନ ଗଛର ବାଦାମ ମଧ୍ୟ ଥାଏ ଅଧିକାଂଶ ସମୟରେ ଏକ କପ୍ କଡ଼ା କଫି ସହିତ ଲୋକପ୍ରିୟ କେକ୍ ଗୁଡ଼ିକ ବିଶେଷ ଭାବରେ ସ୍ୱାଦିଷ୍ଟ ହୋଇଥାଏ
11265895150541741203.wav	ତାଙ୍କର କାର୍ଯ୍ୟ ଏତେ ସ୍ବୀକୃତିପ୍ରାପ୍ତ ଗୁଣ ଏବଂ ସଂପୂର୍ଣ୍ଣ ଅଟେ ଯେ ସେ 1 ଖୁବ କମ ଚାଣକ୍ୟଙ୍କ ଘର ନାମ ମଧ୍ୟରୁ ଜଣେ କେହି କେହି ତାଙ୍କ କାମ ସଂଗ୍ରହ କରିବାରେ ନିପୁଣ	ତାଙ୍କର କାର୍ଯ୍ୟ ଏତେ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ ଗୁଣ ଏବଂ ସମ୍ପୂର୍ଣ୍ଣ ଅଟେ ଯେ ସେ ଏକ ଖୁବ୍ କମ୍ ଚାଣକ୍ୟଙ୍କ ଘର ନାମ ମଧ୍ୟରୁ ଜଣେ କେହି କେହି ତାଙ୍କ କାମ ସଂଗ୍ରହ କରିବାରେ ନିପୁଣ
11274031444465786632.wav	ଗୋମା ଯଥେଷ୍ଟ ନିରାପଦ ଥିବାବେଳେ ଉତ୍ତର କିଭୁ ପ୍ରଦେଶରେ ଚାଲିଥିବା ଯୁଦ୍ଧର ସ୍ଥିତି ବୁଝିବା ପାଇଁ ଗୋମା ବାହାରେ ଥିବା କୌଣସି ପରିଦର୍ଶନ ଉପରେ ଅନୁସନ୍ଧାନ କରାଯିବା ଉଚିତ	ଗୋମା ଯଥେଷ୍ଟ ନିରାପଦ ଥିବାବେଳେ ଉତ୍ତର କ୍ୟୁବୁ ପ୍ରଦେଶରେ ଚାଲଥିବା ଯୁଦ୍ଧର ସ୍ଥିତି ବୁଝିବା ପାଇଁ ଗୋମା ବାହାରେ ଥିବା କୌଣସି ପରିଦର୍ଶନ ଉପରେ ଅନୁସନ୍ଧାନ କରାଯିବା ଉଚିତ
11274643962105377451.wav	ଦୁର୍ଘଟଣା ଘଟିବା ପରେ ଗିବସନଙ୍କୁ ଏକ ଡାକ୍ତରଖାନାକୁ ନିଆଯାଇଥିଲା କିନ୍ତୁ ଅଳ୍ପ କିଛି ସମୟ ପରେ ସେ ମୃତ୍ୟୁବରଣ କରିଥିଲେ	ଦୁର୍ଘଟଣା ଘଟିବା ପରେ ଗିବ୍ସନ୍ଙ୍କୁ ଏକ ଡାକ୍ତରଖାନାକୁ ନିଆଯାଇଥିଲା କିନ୍ତୁ ଅଳ୍ପ କିଛି ସମୟରେ ସେ ମୃତ୍ୟୁବରଣ କରିଥିଲେ
11278195080108955812.wav	ଭର୍ଚୁଆଲ୍ ସ୍କାଫୋଲ୍ଡଗୁଡ଼ିକ ସଫ୍ଟୱେୟାରରେ ଆଭ୍ୟନ୍ତରୀଣ କରାଯାଇଛି ଏବଂ ପ୍ରଶ୍ନ ପ୍ରମ୍ପ୍ଟ ଏବଂ ପଦ୍ଧତିକୁ ବ୍ୟାଖ୍ୟା କରିବା ପାଇଁ ଉଦ୍ଦିଷ୍ଟ ଯାହା ବିଦ୍ୟାର୍ଥୀ ପାଇଁ ଏକାକୀ ପରିଚାଳନା କରିବା ପାଇଁ ଆହ୍ୱାନ ହୋଇଥାଇପାରେ	ଭର୍ଚୁଆଲ୍ ସ୍କାଫୋଲ୍ଡଗୁଡ଼ିକ ସଫ୍ଟୱେୟାର ରେ ଆଭ୍ୟନ୍ତରୀଣ କରାଯାଇଛି ଏବଂ ପ୍ରଶ୍ନ ଟ୍ରମ୍ପ୍ଟ ଏବଂ ପଦ୍ଧତିକୁ ବ୍ୟାଖ୍ୟା କରିବା ପାଇଁ ଉଦ୍ଦିଷ୍ଟ ଯାହା ବିଦ୍ୟାର୍ଥୀ ପାଇଁ ଏକାଠି ପରିଚାଳନା କରିବା ପାଇଁ ଆହ୍ୱାନ ହୋଇଥାଇପାରେ
11285860826366640478.wav	ଅଧିକାଂଶ ଆଧୁନିକ ଗବେଷଣା ଟେଲିସ୍କୋପ୍ ଜନବସତି ଠାରୁ ବହୁତ ଦୂରରେ ଅନୁକୂଳ ବାୟୁମଣ୍ଡଳୀୟ ପରିସ୍ଥିତି ବିଶିଷ୍ଟ ଅଞ୍ଚଳରେ ଥିବା ବିଶାଳ ଉପକରଣ ଅଟେ	ଅଧିକାଂଶ ଆଧୁନିକ ଗବେଷଣା ଟେଲିସ୍କୋପ୍ ଜନବସାତିଠାରୁ ବହୁତ ଦୂରରେ ଅନୁକୂଳ ବାୟୁମଣ୍ଡଳୀୟ ପରିସ୍ଥିତି ବିଶିଷ୍ଟ ଅଞ୍ଚଳରେ ଥିବା ବିଶାଳ ଉପକରଣ ଅଟେ
11292943655694233774.wav	ଯୁକ୍ତରାଷ୍ଟ୍ର ଆମେରିକା ବ୍ୟାୟାମ ବିଦ୍ୟା ଆମେରିକା ଅଲିମ୍ପିକ୍ କମିଟିର ପତ୍ରକୁ ସମର୍ଥନ କରେ ଏବଂ ଆମର ସମସ୍ତ ଖେଳାଳିମାନଙ୍କ ପାଇଁ ଏକ ନିରାପଦ ପରିବେଶକୁ ପ୍ରୋତ୍ସାହିତ କରିବା ପାଇଁ ଅଲିମ୍ପିକ୍ ପରିବାରର ସମ୍ପୂର୍ଣ୍ଣ ଆବଶ୍ୟକତାକୁ ଗ୍ରହଣ କରେ	ଯୁକ୍ତରାଷ୍ଟ୍ର ଆମେରିକା ବ୍ୟାୟାମ ବିଦ୍ୟା ଆମେରିକା ଅଲିମ୍ପିକ୍ କମିଟିର ପତ୍ରକୁ ସମର୍ଥନ କରେ ଏବଂ ଆମର ସମସ୍ତ ଖେଳାଳିମାନଙ୍କ ପାଇଁ ଏକ ନିରାପଦ ପରିବେଶକୁ ପ୍ରୋତ୍ସାହିତ କରିବା ପାଇଁ ଅଲିମ୍ପିକ୍ ପରିବାରର ସମ୍ପୂର୍ଣ୍ଣ ଆବଶ୍ୟକତାକୁ ଗ୍ରହଣ କରେ
