clip_id	reference	hypothesis
11050132760337600828.wav	একটি সভ্যতা একটি একক সংস্কৃতি যা একটি উল্লেখযোগ্য বৃহৎ জনগোষ্ঠী ধারণ করে যারা একটি সমাজে পারস্পারিক সহযোগিতা এবং কর্মের মধ্য বসবাস করে	একটি সভ্যতা একটি একক সংস্কৃতি যা একটি উল্লেখযোগ্য বৃহৎ জনগোষ্ঠী ধারণ করে যারা একটি সমাজে পারস্পরিক সহযোগিতা এবং কর্মের মধ্যে বসবাস করে
1106340829452299105.wav	কিছুদিন আগে সুলভ অথচ কার্যক্ষম পিসি হিসাবে আসুস ই পিসি বিশ্বজুড়ে লঞ্চ করা হয়েছিল 2007 সালে আইটি মাসে এটি তাইপেইতে একটি আলোচনার বিষয় হয়ে ওঠে	কিছুদিন আগে সুলভ অথচ কার্যক্ষম পিসি হিসাবে আসুস ইপিসি বিশ্বজুড়ে লঞ্চ করা হয়েছিল ২০০৭ সালে আইটি মাসে এটি তাইপেইতে একটি আলোচন বিষয় হয়ে ওঠে
11067402627231652338.wav	সংস্কৃতির দিক নির্ধারণের ক্ষেত্রে একটি বড় উপাদান ছিল শ্লেগাল গোথা ফিশ্তাদের মতো লেখকদের রোম্যান্টিসিজম	সংস্কৃতির দিক নির্ধারণের ক্ষেত্রে একটি বড় উপাদান ছিল স্লেগাল গোথা ফিস্তাদের মতো লেখকদের রোমান্টিক সিজন
11071829516591063391.wav	এই এলাকার ছোটোদের জন্য সবচেয়ে আকর্ষণীয় বস্তু হলো পিরামিড সাউন্ড এবং লাইট শো	এই এলাকার ছোটদের জন্য সবচেয়ে আকর্ষণীয় বস্তু হল পিরামিড সাউন্ড এবং লাইট শো
1107573347832037643.wav	মস্তিষ্কের গঠন এবং আচরণের মধ্যে পারস্পরিক সম্পর্ক বিজ্ঞানীদের গবেষণাকে সমর্থন করে	মস্তিষ্কের গঠন এবং আচরণের মধ্যে পারস্পরিক সম্পর্ক বিজ্ঞানীদের গবেষণাকে সমর্থন করে
11089208571724680978.wav	রসবি সংখ্যা যত ছোট হবে চৌম্বকীয় বিপরীতমুখীতার সাপেক্ষে নক্ষত্রটি তত কম সক্রিয় হবে	রসবি সংখ্যা যত ছোট হবে চৌম্বুকীয় বিপরীতমুখতার সাপেক্ষে নক্ষত্রটি তত কম সক্রিয় হবে
11100437646567121745.wav	সহকর্মী কুস্তিগীররা এমনকি লুনাকে শ্রদ্ধা জানিয়েছিল	সহকর্মী কুস্তিগীররা এমনকি লোনাকে শ্রদ্ধা জানিয়েছিল
11150128787117189321.wav	কিছু এলাকায় এক মিনিট পানি ফুটানো যথেষ্ট অন্যান্য এলাকায় কয়েক মিনিট পানি ফুটানোর দরকার হয়	কিছু এলাকায় এক মিনিট পানি ফোটানো যথেষ্ট অন্যান্য এলাকায় কয়েক মিনিট পানি ফুটানোর দরকার হয়
11151412743415023547.wav	কিছু ক্রিয়া এবং বস্তুর মধ্যে পার্থক্য করার জন্য এটি একটি গুরুত্বপূর্ণ উপায়	কিছু ক্রিয়া এবং বস্তুর মধ্য পার্থক্য করার জন্য এটি একটি গুরুত্বপূর্ণ উপায়
11174056868308442291.wav	একটি সভ্যতা একটি একক সংস্কৃতি যা একটি উল্লেখযোগ্য বৃহৎ জনগোষ্ঠী ধারণ করে যারা একটি সমাজে পারস্পারিক সহযোগিতা এবং কর্মের মধ্য বসবাস করে	একটি সভ্যতা একটি একক সংস্কৃতি যা একটি উল্লেখযোগ্য বৃহৎ জনগোষ্ঠী ধারণ করে যারা একটি সমাজে পারস্পরিক সহযোগিতা এবং কর্মের মধ্যে বসবাস করে
1123600470979041259.wav	উপস্থিত লোকজনের সংখ্যা এতো বেশি ছিল যে সেন্ট পিটার্স স্কোয়ারে আয়োজিত শেষকৃত্যের অনুষ্ঠান সকলে একসাথে প্রবেশ করে দেখতে পাইনি	উপস্থিত লোকজনের সংখ্যা এত বেশি ছিল যে সেন্ট পিটার্স স্কোয়ারের আয়োজিত শেষকৃতিত্বের অনুষ্ঠান সকলে একসাথে প্রবেশ করে দেখতে পায়নি
11255257593367347271.wav	এছাড়াও উত্তরে আওয়ার লেডি অফ ফাতিমা শ্রীন এর দুর্দান্ত অভয়ারণ্যটি দেখুন যা বিশ্বব্যাপী মারিয়ান অপচ্ছায়ার একটি খ্যাত স্থান।	এছাড়াও উত্তরে আওয়ার লেডি অফ ফাতিমা শ্রীিন এর দুর্দান্ত অভয়ারণ্যটি দেখুন যা বিশ্বব্যাপী মারিয়ান অপচ্ছায়ার একটি খ্যাতস্থান
11262774769901192243.wav	এভাবে কলম মানুষের কাছের বন্ধুতে পরিণত হল	এভাবে কলম মানুষের কাছে বন্ধুত্বে পরিণত হল
11293135007786156834.wav	সৈন্যদের আসার আগে হাইতি 1800 দশক থেকে এই রোগের সম্মুখীন হয়নি	সৈন্যদের আসার আগে হাইতি আঠারশো দশক থেকে এই রোগের সম্মুখীন হয়নি
11331964109854043094.wav	মক্কার উত্তরে 1টি পাহাড়ের চূড়ায় বিশ্রাম করে গুহাটি বাকি বিশ্ব থেকে সম্পূর্ণ বিচ্ছিন্ন	মক্কার উত্তরে একটি পাহাড়ের চূড়ায় বিশ্রাম করে গুয়াহাটি বাকি বিশ্ব থেকে সম্পূর্ণ বিচ্ছিন্ন
11344677020458073437.wav	প্রত্যেকেই সমাজে বসবাস করে এবং পরিবহন ব্যবস্থার সাহায্য নেয় প্রায় সবাই পরিবহন ব্যবস্থা নিয়ে অভিযোগ করে	প্রত্যেকেই সমাজে বসবাস করে এবং পরিবহন ব্যবস্থার সাহায্য নেয় প্রায় সবাই পরিবহন ব্যবস্থা নিয়ে অভিযোগ করে
11354722944101557232.wav	ভিডিয়ো রেকর্ডিংয়ের ব্যবহারের ফলে কয়েক মিলিসেকেন্ড এর জন্য স্থায়ী ছোটো ছোটো অভিব্যক্তি মুখের গতিবিধির ব্যাখ্যায় গুরুত্বপূর্ণ উদ্ভাবন ঘটে	ভিডিও রেকর্ডিংয়ের ব্যবহারের ফলে কয়েক মিলি সেকেন্ড এর জন্য স্থায়ী ছোট ছোট অভিব্যক্তি মুখের গতিবিধির ব্যাখ্যায় গুরুত্বপূর্ণ উদ্ভাবন ঘটে
11379140470229683994.wav	সিংহের গর্বিত আচরণ অনেকটা একদল নেকড়ে বা কুকুরের মতো বিস্ময়করভাবে সিংহের সাথে সাদৃশ্যপূর্ন আচরণের পশু তবে অন্যান্য বড় বিড়াল নয় এবং শিকারদের প্রতি এরা অত্যন্ত মৃত্যুবত।	সিংহের গর্বিত আচরণ অনেকটা একদল নেখড়ে বা কুকুরের মূর্ত বিস্ময়করভাবে সিংহের সাথে সাদৃশ্যপূর্ণ আচরণের পশু তবে অন্যান্য বড় বিড়াল নয় এবং শিকারদের প্রতি এরা অত্যন্ত মৃত্যুবত
11382338209836593317.wav	এছাড়াও প্রতিটি রাজবংশের মধ্যে বিভক্ত প্রদেশগুলিতে অস্থিরতার সময় চলছিল এই সময়কালের সর্বাধিক পরিচিত হান এবং জিন রাজবংশের মধ্যে 60 বছর ধরে তিনটি পর্বের রাজত্ব চলেছিল	এছাড়াও প্রতিটি রাজবংশের মধ্যে বিভক্ত প্রদেশগুলিতে অস্থিরতার সময় চলছিল এই সময়কালে সর্বাধিক পরিচিত হান এবং জিন রাজবংশের মধ্যে ৬াট বছর ধরে তিনটি পর্বের রাজত্ব চলেছিল
11399281491830010690.wav	চিন্তা যতই কম হয় জীবনশক্তির উপস্থিতি তত বেশি ইতিবাচক হয় চূড়ান্ত শান্তি ও সন্তুষ্টি খুঁজে নেওয়ার মতো সামর্থ্য প্রতিটি ব্যক্তির মধ্যে রয়েছে	চিন্তা যতই কম হয় জীবনশক্তির উপস্থিতি তত বেশি ইতিবাচক হয় চূড়ান্ত শান্তি ও সন্তুষ্টি খুঁজে নেওয়ার মতো সামর্থ্য প্রতিটি ব্যক্তির মধ্যে রয়েছে
11444251348637216661.wav	পরবর্তীতে ফটোগ্রাফার এক বৃদ্ধ মহিলার জায়গাটি নিয়েছিল যার শৌচাগারের প্রয়োজন ছিল মেন্ডোজাকে গুলি করে হত্যা করা হয়েছিল	পরবর্তীতে ফটোগ্রাফার এক বৃদ্ধ মহিলার জায়গাটি নিয়েছিল যার শৌচাগারের প্রয়োজন ছিল ম্যান্ডোজাকে গুলি করে হত্যা করা হয়েছিল
11506008672560509596.wav	বিশ্ববিদ্যালয়ের গবেষকরা জানিয়েছেন 2টি যৌগের একে অন্যের সাথে বিক্রিয়া করে ক্রিস্ট্যাল গঠন করে যা কিডনির কার্যক্রমে বাধা দিতে পারে	বিশ্ববিদ্যালয়ের গবেষকরা জানিয়েছেন দুইটি যৌগের একে অন্যের সাথে বিক্রিয়া করে ক্রিস্টেল গঠন করে যা কিডনির কার্যক্রমে বাধা দিতে পারে
11596240541119958554.wav	উদ্ভিদ সূর্যালোকের সাহায্যে সালোকসংশ্লেষ প্রক্রিয়ার মাধ্যমে তাদের খাদ্য তৈরি করে তারা ছায়াও দেয়	উদ্ভিদ সূর্যলোকের সাহায্যে শালক সংশ্লেষ প্রক্রিয়ার মাধ্যমে তাদের খাদ্য তৈরি করে তারা ছায়াও দেয়
11602412496220696639.wav	প্রাচীন চীনদের ইতিহাসের রক্তাক্ত যুগের মধ্যে 3 কিংডম 1এক অন্যতম ছিল রক্তাক্ত যুগের হাজার হাজার মানুষ শি'আনের ভবনের প্রাসাদের সর্বোচ্চ আসনে বসতে লড়াই করে মারা গিয়েছিল।	প্রাচীন চীনদের ইতিহাস রক্তাক্ত যুগের মধ্যে তিন কিংডম এক অন্যতম ছিল রক্তাক্ত যুগের হাজার হাজার মানুষ শিয়ানের ভবনের প্রাসাদের সর্বোচ্চ আসনে বসতে লড়াই করে মারা গিয়েছিল
11619566434697491048.wav	গ্রিনল্যান্ডে খাপছাড়া ভাবে বসতি স্থাপিত হয়েছিল নর্স বীরকাহিনিগুলি অনুযায়ী এরিক দ্য রেড হত্যার অপরাধে আইসল্যান্ড থেকে নির্বাসিত হয়েছিল এবং আরও পশ্চিমে যেতে যেতেই গ্রিনল্যান্ড খুঁজে পেয়েছিলেন এবং সেই ভূখণ্ডের নামকরণ করেছিলেন গ্রিনল্যান্ড	গ্রিনল্যান্ড খাপসারাভাবে বসতি স্থাপিত হয়েছিল নর্সবিরকাহিনীগুলি অনুযায়ী অ্যারিকদরেেট হত্যার অপরাধে আইসল্যান্ড থেকে নির্বাসিত হয়েছিল এবং আরও পশ্চিমে যেতে যেতেই গ্রিনল্যান্ড খুঁজে পেয়েছিলেন এবং সেই ভূখণ্ডের নামকরণ করেছিলেন গ্রিনল্যান্ড
11654085456770365118.wav	এছাড়াও উত্তরে আওয়ার লেডি অফ ফাতিমা শ্রীন এর দুর্দান্ত অভয়ারণ্যটি দেখুন যা বিশ্বব্যাপী মারিয়ান অপচ্ছায়ার একটি খ্যাত স্থান।	এছাড়াও উত্তরে আওয়ার লেডি অফ হাতিমা শ্রিন এর দুর্দান্ত অভয়ারণ্যটি দেখুন যা বিশ্বব্যাপী মারিয়ান অপচ্ছায়ার একটি খ্যাতস্থান
11656070383720444503.wav	ফলস্বরূপ  কোনো প্রতিষ্ঠানের বাঁধা অতিক্রম করতে যখন সেই প্রতিষ্ঠানের সব কর্মচারী একসাথে মিলে কাজ করে তখন নতুন উদ্ভাবনী প্রক্রিয়া তৈরি হয় যা ক্রেতাদের প্রয়োজন মেটাবে।	ফলস্বরূপ কোন প্রতিষ্ঠানের বাধা অতিক্রম করতে যখন সেই প্রতিষ্ঠানের সব কর্মচারী একসাথে মিলে কাজ করে তখন নতুন উদ্ভাবনী প্রক্রিয়া তৈরি হয় যা ক্রেতাদের প্রয়োজন মেটাবে
11656917372409819987.wav	বিলাসিতার কেন্দ্রস্থল হিসাবে এর খ্যাতি প্রায় 400 খ্রিস্টাব্দে শুরু হয়েছিল এবং প্রায় 1100 খ্রিস্টাব্দ পর্যন্ত স্থায়ী হয়েছিল	বিলাসিতার কেন্দ্রস্থল হিসাবে এর খ্যাতি প্রায় চারশো খ্রিস্টাব্দে শুরু হয়েছিল এবং প্রায় এগারশো খ্রিস্টাব্দ পর্যন্ত স্থায়ী হয়েছিল
11744807695300370233.wav	"""পেরি বলেছিলেন যে """আজ রাতের সভার ফলাফল আন্দাজ করতে এবংএখানকার প্রতিযোগিতায় আদৌ টিকতে পারবো কি না তা বুঝতে টেক্সাসে ফিরে আসবো""" তবে পরে বলেছিলেন যে তিনি এই প্রতিযোগিতায় থাকবেন  এবং ২১ জানুয়ারি দক্ষিণ ক্যারোলাইনার প্রাথমিক প্রতিযোগিতায় প্রতিদ্বন্দ্বিতা করবেন।""	পেরি বলেছিলেন যে আজ রাতের সভার ফলাফল আন্দাজ করতে এবং এখানকার প্রতিযোগিতায় আদৌ টিকতে পারব কিনা তা বুঝতে টেক্সাসে ফিরে আসব তবে পরে বলেছিলেন যে তিনি এই প্রতিযোগিতায় থাকবেন এবং ২১শ জানুয়ারি দক্ষিণ ক্যারোলাইনের প্রাথমিক প্রতিযোগিতায় প্রতিদ্বন্দ্বিতা করবেন
11755781896339369703.wav	মধ্যপ্রাচ্যের উষ্ণ জলবায়ুতে বাড়িটি বিশেষ গুরুত্বপূর্ণ ছিল না	মধ্যপ্রাচ্যের উৎস জলবায়ুতে বাড়িটি বিশেষ গুরুত্বপূর্ণ ছিল না
11826938898894562746.wav	1963 সালে বাঁধটি নির্মিত হওয়ার পর মৌসুমী বন্যার কারণে নদী জুড়ে পলি ছড়িয়ে পড়া থামানো গিয়েছিল	১৯৬৩ সালে বাদটি নির্মিত হওয়ার পর মৌসুমী বন্যার কারণে নদী জুড়ে পলি সড়িয়ে পড়া থামানো গিয়েছিল
11886420565947314548.wav	"নৌকা চালানোর জন্য ফিনল্যান্ড একটি দুর্দান্ত স্থান। "হাজার হ্রদের ভূমির" হ্রদ এবং উপকূলীয় দ্বীপপুঞ্জগুলোতেও হাজার হাজার দ্বীপ রয়েছে।	নৌকা চালানোর জন্য ফিনল্যান্ড একটি দুর্দান্ত স্থান হাজার হ্রদের ভূমি হ্রদ এবং উপকূলীয় দ্বীপপুঞ্জগুলোতেও হাজার হাজার দ্বীপ রয়েছে
11886726663232917438.wav	ইতালির এবং বাকি পৃথিবীর আরও অনেক শহরে বিশেষ করে পোল্যান্ডে একই ধরণের স্থাপনা তৈরি করা হয়েছিল যেগুলো ব্যাপক সংখ্যক লোকেরা দেখেছিল	ইতালির এবং বাকি পৃথিবীর আরও অনেক শহরে বিশেষ করে পোল্যান্ডে একই ধরনেরের স্থাপনা তৈরি করা হয়েছিল যেগুলো ব্যাপক সংখ্যক লোকেরা দেখেছিল
11972660284203950895.wav	ইউএসএ জিমন্যাসটিক্স এবং ইউএসওসি-র একই লক্ষ্য জিমন্যাসটিক্স এবং অন্যান্য খেলাগুলিকে ক্রীড়াবিদদের জন্য যতটা সম্ভব নিরাপদ করা যাতে তারা একটি নিরাপদ নিশ্চিত এবং ক্ষমতাশীল পরিবেশে তাদের স্বপ্ন অনুসরণ করতে পারে	ইউএসএ জিমন্যাস্টিক এবং ইউএসওসির একই লক্ষ্য জিমন্যাস্টিক্স এবং অন্যান্য খেলাগুলিকে ক্রীড়াবিদদের জন্য যতটা সম্ভব নিরাপদ করা যাতে তারা একটি নিরাপদ নিশ্চিত এবং ক্ষমতাশীল পরিবেশে তাদের স্বপ্ন অনুসরণ করতে পারে
12001107547136424810.wav	মরোক্কার সুলতান এই শহরটি দারু এল-বাদ্যা নামে পুনর্নির্মাণ করেছিলেন এবং স্পেনীয় ব্যবসায়ীরা যারা সেখানে বাণিজ্য ঘাঁটি নির্মাণ করেছিল তারা এর নাম দেন ক্যাসাব্লাঙ্কা	মরক্কোর সুলতান এই শহরটি দারু এলবাদ্দা নামে পুনর্নির্মাণ করেছিলেন এবং স্পেনীয় ব্যবসায়ীরা যারা সেখানে বাণিজ্য ঘাঁটি নির্মাণ করেছিল তারা এর নাম দেন কাসাবলাঙ্কা
12060003042809642189.wav	হংকং-এর সর্বোচ্চ দৃশ্যর জন্য বদ্বীপ থেকে বেরিয়ে পর এবং কোলউন ওয়াটারফ্রন্ট অপোজিট-এর দিকে এগিয়ে যাও	হংকং এর সর্বোচ্চ দৃশ্যের জন্য বদির থেকে বেরিয়ে পড়ো এবং ক উন ওয়াটার ফ্রন্ট অপজিট এর দিকে যাও
12075285242568142944.wav	অ্যারোস্মিথ তাদের সফরের অবশিষ্ট কনসার্টগুলো বাতিল করেছেন	অ্যারোস্মিথ তাদের সফরের অবশিষ্ট কনসার্টগুলো বাতিল করেছেন
1210072846284543002.wav	অ্যাঞ্জেল 2006 সংস্থাগুলিকে উচ্চতর স্তরের কর্মক্ষমতায় পৌঁছাতে সহায়তা করার জন্য একটি পদ্ধতি হিসাবে ব্যবহার করা হচ্ছে বলে ধারাবাহিক পদ্ধতির ব্যাখ্যা দেয়।	অ্যাঞ্জেল ২০০০ সংস্থাগুলিকে উচ্চতর স্তরের কর্মক্ষমতায় পৌঁছাতে সহায়তা করার জন্য একটি পদ্ধতি হিসাবে ব্যবহার করা হচ্ছে বলে ধারাবাহিক পদ্ধতির ব্যাখ্যা দেয়
12115029700017744919.wav	বিশেষ্য শব্দগুলির মতো 'সি' তুমি শব্দটিও সবসময় বড় হাতের অক্ষর দিয়ে শুরু হয় এমনকি বাক্যের মাঝেও।	বিশেষ শব্দগুলির মতো সি তুমি শব্দটিও সবসময় বড় হাতের অক্ষর দিয়ে শুরু হয় এমনকি বাক্যের মাঝেও
12124427462066580817.wav	802.11এন স্ট্যান্ডার্ডটি 2.4 গিগাহার্জ এবং 5.0 গিগাহার্জ কম্পাঙ্ক দুইটির উপরই কার্যকর	আ৮২ দশমিক এ১ার এন স্ট্যান্ডার্ডটি ২০িক চ৪ গিগাহার্জ এবং ৫ দশমিক শূন গিগাহার্জ কম্পনাঙ্ক দুইটির উপরই কার্যকর
