clip_id	reference	hypothesis
11261268262673763475.wav	બકરાઓનું સૌ પ્રથમ પાલન આશરે 10,000 વર્ષ પહેલાં ઇરાનના ઝેગ્રોસ પર્વતમાળા કરવામાં આવ્યું હોય તેવું લાગે છે	બકરાઓનું સૌ પ્રથમ પાલન આશરે દસ હજાર વર્ષ પહેલાં ઇરાનના ઝેગ્રોસ પર્વતમાળા કરવામાં આવ્યું હોય તેવું લાગે છે
11281368687428230996.wav	બાળકોને વિવિધ કારણોસર પાલકની સંભાળમાં રાખવામાં આવે છે જેમાં અવગણના દુરૂપયોગ અને ગેરવસૂલી પણ હોય શકે છે	બાળકોને વિવિધ કારણોસર પાલકની સંભાળમાં રાખવામાં આવે છે જેમાં અવગણનાના દુરુપયોગ અને ગેરવસૂલી પણ હોઈ શકે છે
11306696460665746698.wav	યુનિવર્સિટી ઉપરના સંશોધનકારોએ જણાવ્યું હતું કે સ્ફટિકો કે જે કિડનીની કામગીરીને અવરોધી શકે છે તેની રચના કરવા માટે બે સંયોજનો એકબીજા સાથે પ્રતિક્રિયા કરે છે	યુનિવર્સિટી ઉપરના સંશોધનકારોએ જણાવ્યું હતું કે સ્ફટિકો કે જે કિડનીની કામગીરીને અવરોધી શકે છે તેની રચના કરવા માટે બે સંયોજનો એકબીજા સાથે પ્રતિક્રિયા કરે છે
11315334743982467156.wav	રીપ કરન્ટ એ દરિયાના મોજામાંથી પાછા ફરતા પ્રવાહ છે જે ઘણી વાર રીફ અથવા તેના જેવા જ હોય છે	રીપ કરંટ એ દરિયાના મોજામાંથી પાછા ફરતા પ્રવાહ છે જે ઘણીવાર રીફ અથવા તેના જેવા જ હોય છે
11334169955274565894.wav	માર્ટેલીએ ગઈ કાલે નવ સભ્યોની નવી પ્રોવિઝનલ ઇલેક્ટોરલ કાઉન્સિલ સીઇપીમાં શપથ લીધા હતા	માર્ટલીએ ગઈકાલે નવ સભ્યોની નવી પ્રોવિઝનલ ઇલેક્ટોરલ કાઉન્સિલિંગ સીઈપીમાં શપથ લીધા હતા
11347837205282614908.wav	"15મી ઓગસ્ટ 1940નાં રોજ સાથી દળોએ ફ્રાન્સના દક્ષિણ ભાગ ઉપર હુમલો કર્યો હતો આક્રમણને "ઓપરેશન ડ્રેગૂન" તરીકે ઓળખવામાં આવ્યુ  હતું.	ંદરી ઑગસ્ટ સ ના રોજ સાથી દળોએ ફ્રાન્સના દક્ષિણ ભાગ પર હુમલો કર્યો હતો આક્રમણને ઓપરેશન ડ્રેગુન તરીકે ઓળખવામાં આવ્યું હતું
11358125543487414902.wav	વધુ પરંપરાગત ચર્ચો ઇસ્ટરના શનિ-રવિ દરમિયાન શનિવારની રાત્રે ઇસ્ટર વિજિલનું આયોજન કરે છે જેમાં મંડળો ઘણી વાર મધ્યરાત્રિના સમયે ખ્રિસ્તના પુનરુત્થાનની ઉજવણી કરવા માટે ઉજવણીમાં ભાગ લે	વધુ પરંપરાગત ચર્ચો ઇસ્ટર ના શનિ રવિ દરમિયાન શનિવારની રાત્રે ઇસ્ટર વિજિલીનું આયોજન કરે છે જેમાં મંડળો ઘણીવાર મધ્યરાત્રિના સમયે ખ્રિસ્તના પુનરુત્થાનની ઉજવણી કરવા માટે ઉજવણીમાં ભાગ લે
11397747056848896474.wav	અકસ્માત થયા બાદ ગિબ્સનને હોસ્પિટલમાં લઈ જવામાં આવ્યો હતો પરંતુ ત્યારબાદ તે થોડાજ સમયમાં મૃત્યુ પામ્યો	અકસ્માત થયા બાદ ગિબ્સને હૉસ્પિટલમાં લઈ જવામાં આવ્યો હતો પરંતુ ત્યારબદ તે થોડા જ સમયમાં મૃત્યુ પામ્યો
11420410676350698952.wav	મોસાસોરસ તેના સમયનો સર્વોચ્ચ શિકારી હતો તેથી તેને અન્ય મોસાસોરસ સિવાય કોઈનો ડર લાગ્યો નહીં	મોસાસોરસ તેના સમયનો સર્વોચ્ચ શિકારી હતો તેથી તેને અન્ય મોસાાસોરસ સિવાય કોઈનો ડર લાગ્યો નહીં
11443114134784610087.wav	ઉપર સુંદર આકાશ અને આજુબાજુમાં અનેક પર્વતો સિવાય બીજું કશું જોઈ શકાતું નથી ગુફાની અંદરથી આ વિશ્વની ઘણી ઓછી બાબતો જોઈ કે સાંભળી શકાય છે	ઉપર સુંદર આકાશ અને આજુબાજુમાં અનેક પર્વતો સિવાય બીજું કશું જોઈ શકાતું નથી ગુફાની અંદરથી આ વિશ્વની ઘણી ઓછી બાબતો જોઈ કે સાંભળી શકાય છે
11455232664207726077.wav	રાસાયણિકમાં હાઇડ્રોજનની શક્તિના આધારે કોબીનો રસ રંગ બદલાય	રાસાયણિકમાં હાઇડ્રોજનની શક્તિના આધારે કોબીનો રસ રંગ બદલાય
11467515758295102979.wav	વનસ્પતિઓ ફોટોસિન્થેસિસ દ્વારા સૂર્યમાંથી પોતાનો ખોરાક બનાવે છે તે છાંયડો પણ આપે છે	વનસ્પતિઓ ફોટોસિન્થેસિસ દ્વારા સૂર્યમાંથી પોતાનો ખોરાક બનાવે છે તે છંાયડો પણ આપે છે
11469286579252669875.wav	ભારે કરવેરા ધરાવતા દેશોમાં જતા મુસાફરો ક્યારેક ખાસ કરીને આલ્કોહોલિક પીણાં અને તમાકુની પ્રોડક્ટમાં સારી એવી રકમની બચત કરે છે	ભારે કરવેરા ધરાવતા દેશોમાં જતા મુસાફરો ક્યારેક ખાસ કરીને આલ્કોહોલિક પીણા અને તમાકુની પ્રોડક્ટમાં સારી એવી રકમની બચત કરે છે
11475959519791286657.wav	તે જ રીતે સ્કેન્જેનના વિઝા હોય તો તમારે સ્કેન્જેનનો સભ્ય હોય તે દરેક દેશ માટે અલગથી વિઝા મેળવવાની અરજી કરવી જરૂરી નથી જેથી સમય નાણાં અને પેપરવર્કની બચત થાય છે	તે જ રીતે સ્કેનજેનના વિઝા હોય તો તમારે સ્કેન જેેનનો સભ્ય હોય તે દરેક દેશ માટે અલગથી વિઝા મેળવવાની અરજી કરવી જરૂરી નથી જેથી સમય નાણાં અને પેપરવર્કની બચત થાય છે
11483513094665080988.wav	"ટેકનોલોજીકલ નિર્ધારણના મોટા ભાગના અર્થઘટનો બે સામાન્ય વિચારો ને વહેંચે:કે ટેકનોલોજીનો વિકાસ મોટા ભાગે સાંસ્કૃતિક કે રાજકીય પ્રભાવથી પર,અને એ ટેકનોલોજી સામાજિક સ્થિતિને બદલે આંતરિક હોય તેવા સમાજો પર "અસરો કરે છે.	ટેકનોલોજીકલ નિર્ધારણના મોટાભાગના અર્થઘટનો બે સામાન્ય વિચારોને વહેંચે કે ટેકનોલોજીનો વિકાસ મોટાભાગે સાંસ્કૃતિક કે રાજકીય પ્રભાવથી પર અને એ ટેકનોલોજી સામાજિક સ્થિતિને બદલે આંતરિક હોય તેવા સમાજો પર અસર કરે છે
11576328478546926610.wav	લોકો પ્રાચીન સમયથી સોના ચાંદી અને તાંબા જેવા મૂળભૂત રાસાયણિક તત્વો વિશે જાણે છે કારણ કે આ બધું મૂળ સ્વરૂપે પ્રકૃતિમાંથી મળી આવે છે અને તે આદિમ સાધનો સાથે ખોદકામ કરવું પ્રમાણમાં સરળ હોય છે	લોકો પ્રાચીન સમયથી સોના ચાંદી અને તાંબા જેવા મૂળભૂત રાસાયણિક તત્વો વિશે જાણે છે કારણ કે આ બધું મૂળ સ્વરૂપે પ્રકૃમાંથી મળી આવે છે અને તે આદિમ સાધનો સાથે ખોદકામ કરવું પ્રમાણમાં સરળ છે
1159589410835826373.wav	આરંભિક દિવસોમાં શો લાંબા સમયથી ચાલતી ટૉક રેડિયો પર કેન્દ્રિત ઇન્ટરનેટ રેડિયો સાઇટ toginet radio પર જ પ્રસારિત થતો હતો	આરંભિક દિવસોમાં શો લાંબા સમયથી ચાલતી ટોક રેડિયો પર કેન્દ્રિત ઇન્ટરનેટ રેડિયો સાઇટ ટોગીનેટ રેડિયો પર જ પ્રસારિત થતો હતો
1159903418175218353.wav	ગ્રીનલૅન્ડની સ્થાપના છૂટીછવાઈ થઈ હતી નૉર્સ સાગામાં કહેવાયું છે કે એરિક ધ રેડને આઇસલૅન્ડમાંથી ખૂનના ગુનાસર દેશનિકાલની સજા થઈ હતી અને પશ્ચિમ દિશામાં વધુ મુસાફરી કરતાં તેને ગ્રીનલૅન્ડ મળ્યો અને તેણે તેને ગ્રીનલૅન્ડ નામ આપ્યું	ગ્રીનલેન્ડની સ્થાપના છૂટીછવાઈ થઈ હતી નોર્સસાગામાં કહેવામાં આવ્યું છે કે એરિક ધ રેડને આઇસલૅન્ડમાંથી ખૂનના ગુનાસર દેશનિકાલની સજા થઈ હતી અને પશ્ચિમ દિશામાં વધુ મુસાફરી કરતા તેને ગ્રીનલેન્ડ મળ્યો અને તેણે તેને ગ્રીનલેન્ડ નામ આપ્યું
11603482543407472558.wav	જે કામ કરવામાં આવ્યું તે મોટા ભાગે સૈદ્ધાંતિક હતું પરંતુ આ કાર્યક્રમ સગિટારિયસ ગેલેક્સીમાંથી બનેલા અવલોકનોની નકલ કરવા માટે લખવામાં આવ્યો હતો	જે કામ કરવામાં આવ્યું તે મોટાભાગે સૈદ્ધાંતિક હતું પરંતુ આ કાર્યક્રમ સગીટ આરિયસ ગેલેક્સીમાંથી બનેલા અવલોકનોની નકલ કરવા માટે લખવામાં આવ્યો હતો
11605702996366961297.wav	લોકો હવે કમ્પ્યુટર સ્ક્રીન પર મેસેજ લખે છે ક્યારેય શાર્પનરની નજીક આવવાની નથી	લોકો હવે કમ્પ્યુટર સ્ક્રીન પર મેસેજ લખે છે ક્યારેય શાપનરની નજીક આવવાની નથી
11607651365834834128.wav	પ્રાઇડ્સ એક થી લઈને ત્રણ પુખ્તવયી પુરુષો તીસ માદા અને બચ્ચાંઓ નું સમૂહ છે	પ્રેડ્સ હેકથી લઈને ત્રણ પુખ્તવય પુરુષો ત્રીસ માદા અને બચ્ચાઓનો સમૂહ છે
1164904273737084245.wav	ભારે કરવેરા ધરાવતા દેશોમાં જતા મુસાફરો ક્યારેક ખાસ કરીને આલ્કોહોલિક પીણાં અને તમાકુની પ્રોડક્ટમાં સારી એવી રકમની બચત કરે છે	ભારે કરવેરા ધરાવતા દેશોમાં જતા મુસાફરો ક્યારેક ખાસ કરીને આલ્કોહોલિક પીણા અને તમાકુની પ્રોડક્ટમાં સારી એવી રકમની બચત કરે છે
11673942266863366742.wav	આ કેટલીકવાર ભીડવાળા પારિવારિક દરિયાકિનારા છે જે કિનારે સારી એવી દુકાનો ધરાવે છે તરવું સલામત છે	આ કેટલીકવાર ભીડવાળા પારિવારિક દરિયા કિનારા છે જે કિનારે સારી એવી દુકાનો ધરાવે છે તરવું સલામત છે
11679868495483481520.wav	લોકોએ અપેક્ષા ન રાખી હોય કે ઘરે પાછા ફરતાં પ્રવાસીઓ માટે ધીરજની અને સમજદારીની પણ જરૂર હોય છે	લોકોએ અપેક્ષા ન રાખી હોય કે ઘરે પાછા ફરતા પ્રવાસીઓ માટે ધીરજની અને સમજદારીની પણ જરૂર હોય છે
11695288533259564628.wav	યુદ્ધ સમાપ્તિના બે વર્ષ પછી ભૂતકાળના મિત્ર દેશો હવે દુશ્મન હતાં અને શીત યુદ્ધ શરૂ થયું	યુદ્ધ સમાપ્તિના બે વર્ષ પછી ભૂતકાળના મિત્ર દેશોએ દુશ્મન હતા અને શિત્ત યુદ્ધ શરૂ થયું
11761801255315993462.wav	સૌપ્રથમ મોટાભાગના લોકો એડી અને સૂંવાળા એકદમ સાંકડા સોલવાળા રાઇડિંગ બૂટ્સ પહેરે છે	સૌ પ્રથમ મોટાભાગના લોકો એડીિયા અને સુવાડા એકદમ સાંકડા સોલ વાળા રાઇડિંગ બૂટ્સ પહેરે છે
11836649374150950412.wav	"તેમણે ઉમેર્યું હતું કે ,""જોકે તેમને તેમના વિકાસનાં તબક્કા જવાબદારી અને ક્ષમતાઓથી આગળ વધી ને આગળ વધે તેવી ફરજો નિભાવવાનું કહેવામાં ન આવે.""	તેમણે ઉમેર્યું હતું કે જો કે તેમને તેમના વિકાસના તબક્કા જવાબદારી અને ક્ષમતાઓથી આગળ વધીને આગળ વધે તેવી ફરજો નિભાવવાનું કહેવામાં ન આવે
11846790501386104702.wav	કમનસીબે ટ્રાફિક પ્રવાહનો અભ્યાસ કરવો મુશ્કેલ છે કારણ કે ડ્રાઇવરની વર્તણૂકની આગાહી 1-સો ટકા ચોક્કસતા સાથે કરી શકાય નહીં	કમનસીબે ટ્રાફિક પ્રવાહનો અભ્યાસ કરવો મુશ્કેલ છે કારણ કે ડ્રાઇવરની વર્તણૂકની આગાહી એક સો ટકા ચોક્કસતા સાથે કહી શકાય નહીં
11856582385172140345.wav	તે આલ્પાઇન શૈલીના સ્કી પ્રવાસન અથવા પર્વતારોહણ સાથે સંબદ્ધ છે પણ સામાન્ય રીતે તેનો સમાવેશ હોતો નથી પર્વતારોહણ સીધા ઢોળાવવાળા ભૂપ્રદેશમાં થાય છે અને તેમાં વધુ સખત સ્કીની અને બૂટની જરૂર પડે છે	તે આલ્પાન શૈલીના સ્કી પ્રવાસન અથવા પર્વતારોહણ સાથે સંબંધ છે પણ સામાન્ય રીતે તેનો સમાવેશ હોતો નથી પર્વતારોહણ સીધા ઢોળાવાળા ભૂપ્રદેશમાં થાય છે અને તેમાં વધુ સખત સ્કીની અને બૂટની જરૂર પડે છે
1188120045467044451.wav	ઉપગ્રહને રોકેટ દ્વારા અવકાશમાં મોકલવામાં આવેલો હતો વૈજ્ઞાનિકો અવકાશમાં ટેલિસ્કોપનો ઉપયોગ કરે છે કારણકે પૃથ્વીના વાતાવરણને કારણે ત્યાંના દ્રશ્યો અને પ્રકાશ અસ્પષ્ટ દેખાય છે	ઉપગ્રહને રૉકેટ દ્વારા અવકાશમાં મોકલવામાં આવેલો હતો વૈજ્ઞાનિકો અવકાશમાં ટેલિસ્કોપનો ઉપયોગ કરે છે કારણ કે પૃથ્વીના વાતાવરણને કારણે ત્યાંના દૃશ્યો અને પ્રકાશ અસ્પષ્ટ દેખાય છે
11897312621520636694.wav	વર્ણપટના બીજા છેડે વ્યક્તિ એક બીજા જ પ્રકારની ઓળખી ન શકાય તેવી વ્યક્તિ બની જાય છે જેને એવું લાગે છે કે ટીમ જે કંઈ કરી રહી છે તે તેણે બદલવું જોઈએ અને તેને પોતાનું કરવું જોઈએ	વર્ણપટના બીજા છેડે વ્યક્તિ એકબીજા જ પ્રકારને ઓળખી ન શકાય તે વ્યક્તિ બની જાય છે જેને એવું લાગે છે કે ટીમ જે કંઈ કરી રહી છે તે તેને બદલવું જોઈએ અને તેને પોતાનું કરવું જોઈએ
11914025186308944573.wav	કેલ્શિયમ અને પોટેશિયમ જેવા તત્વોને ધાતુ માનવામાં આવે છે અલબત્ત ચાંદી અને સોના જેવી ધાતુઓ પણ છે	કેલ્શિયમ અને પોટેશિયમ જેવા તત્વોને ધાતુ માનવામાં આવે છે અલબત્ત ચાંદી અને સોના જેવી ધાતુઓ પણ છે
11924907222855676062.wav	યુએસએ જિમ્નેસ્ટિક્સ યુનાઇટેડ સ્ટેટ્સ ઓલિમ્પિક સમિતિના પત્રને સમર્થન આપે અને ઓલિમ્પિક પરિવારની આપણાં તમામ એથ્લેટ્સ માટે નિરપેક્ષ સલામત વાતાવરણને પ્રોત્સાહન આપવાની જરૂરિયાતને સ્વીકારે છે	યુએસએ જિમ્નેસ્ટિક યુનાઇટેડ સ્ટેટ્સ ઓલિમ્પિક સમિતિના પત્રને સમર્થન આપે અને ઓલિમ્પિક પરિવારની આપણા તમામ એથ્લેટ્સ માટે નિરપેક્ષ સલામત વાતાવરણને પ્રોત્સાહન આપવાની જરૂરિયાતને સ્વીકારે છે
11940290838519704113.wav	આ જ મહીને બીજુ એર લાઈનર મશાદમાં એક રનવે ની આગળ દોડી ગયું હતું અને સતર લોકોનાં મોત કરીને એક દિવાલ સાથે ભટકાયું હતું	આ જ મહિને બીજું એર લાઇનર મસાદમાં એક રનવેની આગળ દોડી ગયું હતું અને સત્તર લોકોના મોત કરીને એક દીવાલ સાથે ભટકાયું હતું
11947234162634522778.wav	પ્રાચીન ચીનનાં ઇતિહાસમાં થ્રી કિંગડમ્સ સૌથી લોહિયાળ યુગમાંનું એક હતું હજારો લોકો ઝીઆન ખાતેનાં ભવ્ય મહેલમાં સૌથી વધુ બેઠક પર બેસવા માટે લડતા મૃત્યુ પામ્યા હતા	પ્રાચીન ચીનના ઇતિહાસમાં થ્રી કિંગડમ્ સૌથી લોહિયાળ યુગમાંનું એક હતું હજારો લોકોની ઝીઆન ખાતેના ભવ્ય મહેલમાં સૌથી વધુ બેઠક પર બેસવા માટે લડતા મૃત્યુ પામ્યા હતા
11983589352166446626.wav	ક્રાંતિકારી યુદ્ધ દરમિયાન તેર રાજ્યોએ સૌ પ્રથમ નબળી કેન્દ્ર સરકારની રચના કરી-જેનો એકમાત્ર ઘટક કોંગ્રેસ હતી જે સંઘના આર્ટિકલ્સ ઓફ કન્ફેડેરેશન હેઠળ હતી	ક્રાંતિકારી યુદ્ધ દરમિયાન તેર રાજ્યોએ સૌ પ્રથમ નબળી કેન્દ્ર સરકારની રચના કરી જેનો એકમાત્ર ઘટક કોંગ્રેસ હતી જે સંઘના આર્ટિકલ્સ ઑફ કન્ફેડરેશન હેઠળ હતી
11991985710922681283.wav	કોમ્પલેક્સની એકદમ નજીક આવેલી મોટા ભાગની ઇમારતોને તેઓ મૂળભૂત રીતે કેવી રીતે પ્રગટ થયા તેનો વધુ સારો ખ્યાલ પ્રવાસીઓને આપવા માટે ફરીથી નિર્માણ કરવામાં આવી હતી	કોમ્પ્લેક્સની એકદમ નજીક આવેલી મોટાભાગની ઇમારતોને તેઓ મૂળભૂત રીતે કેવી રીતે પ્રગટ થયા તેનો વધુ સારો ખ્યાલ પ્રવાસીઓને આપવા માટે ફરીથી નિર્માણ કરવામાં આવી હતી
11995071142259557900.wav	ફાયર રેસ્ક્યુ ના કર્મચારીઓએ રાત્રે 11.35 વાગ્યા સુધીમાં આગ ને આગ ને ભડભડ કરી દીધી	ફાયર રેસ્ક્યુના કર્મચારીઓએ રાત્રે અગિયાર પાંત્રીસ વાગ્યા સુધીમાં આગને આગને ભળભળ કરી દીધી
12000563950147174003.wav	આ થિયરીઓ એ બાબત તરફ જુએ છે કે કેટલાક લોકો વિશે શું છે જે તેમને જે કામ કરે છે તે ઇચ્છે છે અને તેમના વાતાવરણમાં શું કામ કરવા માટે તેઓ ને અમુક કામ ો કરવા માટે તૈયાર કરે છે અથવા ન કરે	આ થિયરીઓ એ બાબત તરફ જુએ છે કે કેટલાક લોકો વિશે શું છે જે તેમને જે કામ કરે છે તે ઇચ્છે છે અને તેમના વાતાવરણમાં શું કામ કરવા માટે તેઓને અમુક કામો કરવા માટે તૈયાર કરે છે અથવા ન કરે
12002968908482773417.wav	"તે અફવાહોને "રાજકીય ગપસપ અને મૂર્ખતા" કહેતા હતા.	તે અફવાહોને રાજકીય ગપસપ અને મર્ખતા કહેતા હતા
12004865916457833939.wav	કિંમતમાં બચત અને કાર્યાત્મકતાના પરિબળો માટે વૈશ્વિક ધોરણે લૉન્ચ થયેલું asus eee pc 2007 તાઇ પેઇ આઇટી મહિનામાં સૌથી વધુ ચર્ચાયેલો વિષય બન્યું	કિંમતમાં બચત અને કાર્યાત્મકતાના પરિબળો માટે વૈશ્વિક ધોરણે લૉન્ચ થયેલું એએસયુએસઈબ ઇ પી ટાઇ પે આઇટી મહિનામાં સૌથી વધુ ચર્ચાયેલો વિષય બન્યો
12045445995164389031.wav	"આખી રાત 150 થી 200 નકલો બનાવવામાં આવી હતી જે હવે "ડનલેપ બ્રોડસાઇડ્સ" તરીકે ઓળખાય.	આખી રાત એક સો પચાસ થી બસો નકલો બનાવવામાં આવી હતી જે હવે ડનલેપ બ્રોડ સાઇડ્સ તરીકે ઓળખાય
