clip_id	reference	hypothesis
10762902336381100727.wav	ഗോമ താരതമ്യേന സുരക്ഷിതമായിരിക്കുമ്പോഴും ഗോമയ്ക്ക് പുറത്തുള്ള ഏത് സന്ദർശനവും പഠിക്കുകയും വടക്കൻ കിവു പ്രവിശ്യയിൽ നിലവിലുള്ള പ്രശ്നങ്ങൾ മനസ്സിലാക്കാൻ ശ്രമിക്കുകയും ചെയ്യും	ഗോമ താരതമ്യേന സുരക്ഷിതമായിരിക്കുമ്പോഴും ഗോമയ്ക്ക് പുറത്തുള്ള ഏത് സന്ദർശനവും പഠിക്കുകയും വടക്കൻ കിവു പ്രവിശ്യയിൽ നിലവിലുള്ള പ്രശ്നങ്ങൾ മനസ്സിലാക്കാൻ ശ്രമിക്കുകയും ചെയ്യും
10776484668257273855.wav	ഇത് എഴുതിയത് ആരാണെന്ന് ആർക്കും അറിയില്ലെങ്കിലും തുടക്കത്തിൽ ഈ വലിയ തോൽക്കടലാസ് രേഖ 29 3/4 ഇഞ്ചുകൾ ബൈ 24 1/2 ഇഞ്ചുകൾ അളവുള്ളത് സംഭരണത്തിനായി ചുരുട്ടിയതായി അറിയപ്പെടുന്നുണ്ട്	ഇത് എഴുതിയതാരാണെന്ന് ആർക്കും അറിയില്ലെങ്കിലും തുടക്കത്തിൽ ഈ വലിയ തോൽക്കടലാസ് രേഖ ഇരുപത്തിഒൻപതേ മുക്കാൽ ഇഞ്ചുകൾ ബൈ ഇരുപത്തിനാലര ഇഞ്ചുകൾ അളവുള്ളത് സംഭരണത്തിനായി ചുരുട്ടിയതായി അറിയപ്പെടുന്നുണ്ട്
10791602040424016767.wav	പല രാജ്യങ്ങൾക്കും വേണ്ടി ബാങ്ക് നോട്ടുകൾ രൂപകൽപ്പന ചെയ്യുന്നതിലും അദ്ദേഹം ഏർപ്പെട്ടിരുന്നു പുതിയ കനേഡിയൻ $5 $100 ബില്ലുകളുടെ മുൻവശത്തുള്ള പ്രധാനമന്ത്രിയുടെ ഛായാചിത്രങ്ങൾ ഉൾപ്പെടുന്നവ അദ്ദേഹത്തിൻ്റെ സമീപകാല സൃഷ്ടികളുടെ ഉദാഹരണങ്ങൾ ആണ്	പല രാജ്യങ്ങൾക്കും വേണ്ടി ബാങ്ക് നോട്ടുകൾ രൂപകൽപ്പന ചെയ്യുന്നതിലും അദ്ദേഹം ഏർപ്പെട്ടിരുന്നു പുതിയ കനേഡിയൻ ഡോളർ അഞ്ച് ഡോളർ നൂറ് ബില്ലുകളുടെ മുൻവശത്തുള്ള പ്രധാനമന്ത്രിയുടെ ഛായാചിത്രങ്ങൾ ഉൾപ്പെടുന്നവ അദ്ദേഹത്തിൻ്റെ സമീപകാല സൃഷ്ടികളുടെ ഉദാഹരണങ്ങൾ ആണ്
10812680014688020236.wav	നിർഭാഗ്യവശാൽ ട്രാഫിക്ക് ഒഴുക്ക് പഠിക്കുന്നത് ബുദ്ധിമുട്ടാണ് കാരണം ഡ്രൈവറുടെ സ്വഭാവം നൂറു ശതമാനം ഉറപ്പോടെ പ്രവചിക്കാൻ കഴിയില്ല	നിർഭാഗ്യവശാൽ ട്രാഫിക് ഒഴുക്ക് പഠിക്കുന്നത് ബുദ്ധിമുട്ടാണ് കാരണം ഡ്രൈവറുടെ സ്വഭാവം നൂറു ശതമാനം ഉറപ്പോടെ പ്രവചിക്കാൻ കഴിയില്ല
10819515425328066501.wav	ഗ്രീക്കിൻ്റെ പൈതൃകം സംബന്ധിച്ച അറിവ് കുറഞ്ഞതിലൂടെ പടിഞ്ഞാറൻ ദേശം അതിൻ്റെ ഗ്രീക്ക് ദാർശനിക ശാസ്ത്രീയ വേരുകളിൽ നിന്ന് സ്വയം വിച്ഛേദിക്കപ്പെട്ടു	ഗ്രീക്കിന്റെ പൈതൃകം സംബന്ധിച്ച അറിവ് കുറഞ്ഞതിലൂടെ പടിഞ്ഞാറൻ ദേശം അതിൻ്റെ ഗ്രീക്ക് ദാർശനിക ശാസ്ത്രീയ വേരുകളിൽ നിന്ന് സ്വയം വിച്ഛേദിക്കപ്പെട്ടു
10838514441540536780.wav	ദക്ഷിണാഫ്രിക്കയിലെ പ്രധാന ആകർഷണങ്ങളിലൊന്നാണ് ഇത് കൂടാതെ ദക്ഷിണാഫ്രിക്കൻ ദേശീയ പാർക്കുകളിൽ സാൻ പാർക്കുകൾ ഏറ്റവും പ്രധാനപ്പെട്ടതായി ഇത് കണക്കാക്കപ്പെടുന്നു	ദക്ഷിണാഫ്രിക്കയിലെ പ്രധാന ആകർഷണങ്ങളിലൊന്നാണ് ഇത് കൂടാതെ ദക്ഷിണാഫ്രിക്കൻ ദേശീയ പാർക്കുകളിൽ സാൻ പാർക്കുകൾ ഏറ്റവും പ്രധാനപ്പെട്ടതായി ഇത് കണക്കാക്കപ്പെടുന്നു
10843069505065544969.wav	റോസ്സ്ബി നമ്പർ എത്ര ചെറുതാണോ കാന്തിക പരിണാമം അനുസരിച്ചുള്ള നക്ഷത്രങ്ങളുടെ പ്രവർത്തനക്ഷമത അത്രയും കുറവായിരിക്കും	റോസ്ബി നമ്പർ എത്ര ചെറുതാണോ കാന്തിക പരിണാമം അനുസരിച്ചുള്ള നക്ഷത്രങ്ങളുടെ പ്രവർത്തനക്ഷമത അത്രയും കുറവായിരിക്കും
10852071714351352124.wav	മെട്രോയിലെ പതിവ് പ്രഖ്യാപനങ്ങൾ കറ്റാലനിൽ മാത്രമാണ് നടത്തുന്നത് എന്നാൽ ആസൂത്രിതമല്ലാത്ത തടസ്സങ്ങൾ ഒരു ഓട്ടോമേറ്റഡ് സിസ്റ്റം സ്പാനിഷ് ഇംഗ്ലീഷ് ഫ്രഞ്ച് അറബിക് ജാപ്പനീസ് എന്നിവയുൾപ്പെടെ വിവിധ ഭാഷകളിൽ പ്രഖ്യാപിക്കുന്നു	മെട്രോയിലെ പതിവ് പ്രഖ്യാപനങ്ങൾ കറ്റാലനിൽ മാത്രമാണ് നടത്തുന്നത് എന്നാൽ ആസൂത്രിതമല്ലാത്ത തടസ്സങ്ങൾ ഒരു ഓട്ടോമാറ്റഡ് സിസ്റ്റം സ്പാനിഷ് ഇംഗ്ലീഷ് ഫ്രഞ്ച് അറബിക് ജാപ്പനീസ് എന്നിവയുൾപ്പെടെ വിവിധ ഭാഷകളിൽ പ്രഖ്യാപിക്കുന്നു
10899027336523137107.wav	അവന് വേദനയുണ്ടായിട്ടും ഗെയിംസിൽ നിരോധിക്കപ്പെട്ടതിനാൽ മരുന്നുകൾ കഴിക്കാൻ സാധിച്ചില്ല	അവനെ വേദനയുണ്ടായിട്ടും ഗെയിംസിൽ നിരോധിക്കപ്പെട്ടതിനാൽ മരുന്നുകൾ കഴിക്കാൻ സാധിച്ചില്ല
10919605381211908547.wav	"അദ്ദേഹത്തിന്റെ സൃഷ്ടികൾ അംഗീകൃത നിലവാരത്തിലുള്ളതും സങ്കീർണ്ണത നിറഞ്ഞതുമാണ്.  സ്റ്റാമ്പ് ശേഖരണം ഇഷ്ടപ്പെടുന്നവർക്കിടയിലുള്ള വളരെ കുറച്ച് "പരിചിതന്മാരിൽ" ഒരാളാണ് അദ്ദേഹം. അദ്ദേഹത്തിന്റെ സൃഷ്ടികൾ മാത്രം ശേഖരിക്കുന്നവരുമുണ്ട്.	അദ്ദേഹത്തിൻ്റെ സൃഷ്ടികൾ അംഗീകൃത നിലവാരത്തിലുള്ളതും സങ്കീർണ്ണത നിറഞ്ഞതുമാണ് സ്റ്റാമ്പ് ശേഖരണം ഇഷ്ടപ്പെടുന്നവർക്കിടയിലുള്ള വളരെ കുറച്ച് പരിചിതന്മാരിൽ ഒരാളാണ് അദ്ദേഹം അദ്ദേഹത്തിൻ്റെ സൃഷ്ടികൾ മാത്രം ശേഖരിക്കുന്നവരുമുണ്ട്
10920808866090402272.wav	മനശ്ശാസ്ത്രം ഉൾപ്പെടെ ശാസ്ത്രത്തിൻ്റെ എല്ലാ വിഷയങ്ങളെയും സംബന്ധിച്ച അരിസ്റ്റോട്ടിലിൻ്റെ വീക്ഷണങ്ങൾക്ക് സ്വീകാര്യത ലഭിച്ചു	മനഃശാസ്ത്രം ഉൾപ്പെടെ ശാസ്ത്രത്തിൻ്റെ എല്ലാ വിഷയങ്ങളെയും സംബന്ധിച്ച അരിസ്റ്റോട്ടിലിൻ്റെ വീക്ഷണങ്ങൾക്ക് സ്വീകാര്യത ലഭിച്ചു
10935632322156919387.wav	മറുവശത്ത് മഞ്ഞും മഞ്ഞുവീഴ്ചയുടെ അവസ്ഥകളും പല രാജ്യങ്ങളിലും സാധാരണമാണ് വർഷം മുഴുവനും ഗതാഗതം തടസ്സമില്ലാതെ തുടരുകയും ചെയ്യുന്നു	മറുവശത്ത് മഞ്ഞും മഞ്ഞുവീഴ്ചയുടെ അവസ്ഥകളും പല രാജ്യങ്ങളിലും സാധാരണമാണ് വർഷം മുഴുവൻ ഗതാഗതം തടസ്സമില്ലാതെ തുടരുകയും ചെയ്യുന്നു
10938234898570670833.wav	അതേ മാസത്തിൽ മറ്റൊരു വിമാനം മഷാദിലെ റൺവേ മറികടന്ന് ഒരു മതിൽ ഇടിക്കുകയും പതിനേഴ് ആളുകൾ മരിക്കുകയും ചെയ്തു	അതേ മാസത്തിൽ മറ്റൊരു വിമാനം മഷാദിലെ റൺവേ മറികടന്ന് ഒരു മതിൽ ഇടിക്കുകയും പതിനേഴ് ആളുകൾ മരിക്കുകയും ചെയ്തു
1094104481631636854.wav	സാമൂഹ്യവൽക്കരണത്തിൻ്റെ പ്രാധാന്യം ചിത്രീകരിക്കുന്നതിന് ഉപയോഗിക്കുന്ന ഏറ്റവും സാധാരണമായ മാർഗങ്ങളിൽ ഒന്ന് കുട്ടികൾ വളർന്നുവരുന്ന സമയത്ത് മുതിർന്നവരാൽ സാമൂഹ്യവൽക്കരിക്കപ്പെടാതെ അവഗണനയിലൂടെയോ നിർഭാഗ്യത്തിലൂടെയോ മനഃപൂർവമായ ദുരുപയോഗത്തിലൂടെയോ കടന്നുപോയ കുട്ടികളുടെ നിർഭാഗ്യകരമായ ചില കേസുകൾ തിരിച്ചറിയപ്പെടുക എന്നതാണ്	സാമൂഹ്യവൽക്കരണത്തിൻ്റെ പ്രാധാന്യം ചിത്രീകരിക്കുന്നതിനുപയോഗിക്കുന്ന ഏറ്റവും സാധാരണമായ മാർഗ്ഗങ്ങളിലൊന്ന് കുട്ടികൾ വളർന്നുവരുന്ന സമയത്ത് മുതിർന്നവരാൽ സാമൂഹ്യവൽക്കരിക്കപ്പെടാതെ അവഗണനയിലൂടെയോ നിർഭാഗ്യത്തിലൂടെയോ മനഃപൂർവ്വമായ ദുരുപയോഗത്തിലൂടെയോ കടന്നുപോയ കുട്ടികളുടെ നിർഭാഗ്യകരമായ ചില കേസുകൾ തിരിച്ചറിയപ്പെടുക എന്നതാണ്
10973985015905071564.wav	മികച്ച ചിത്രം സംവിധായകൻ ഛായാഗ്രഹണം കോസ്റ്റ്യൂം ഡിസൈൻ ഫിലിം എഡിറ്റിംഗ് ഒറിജിനൽ സ്കോർ പ്രൊഡക്ഷൻ ഡിസൈൻ സൗണ്ട് എഡിറ്റിംഗ് സൗണ്ട് മിക്സിംഗ് ഒറിജിനൽ തിരക്കഥ എന്നിവയാണ് മറ്റ് നോമിനേഷനുകൾ	മികച്ച ചിത്രം സംവിധായകൻ ഛായാഗ്രഹണം കോസ്റ്റ്യൂം ഡിസൈൻ ഫിലിം എഡിറ്റിംഗ് ഒറിജിനൽ സ്കോർ പ്രൊഡക്ഷൻ ഡിസൈൻ സൗണ്ട് എഡിറ്റിംഗ് സൗണ്ട് മിക്സിംഗ് ഒറിജിനൽ തിരക്കഥ എന്നിവയാണ് മറ്റ് നോമിനേഷനുകൾ
10976460946444429277.wav	ശൈത്യകാലത്ത് വടക്കൻ ബാൾട്ടിക് കടക്കുകയാണെങ്കിൽ ക്യാബിൻ സ്ഥാനം പരിശോധിക്കുക കാരണം ഐസിലൂടെ കടന്നുപോകുമ്പോൾ അത് ഏറ്റവും കൂടുതൽ ബാധിച്ചവർ ഭയാനകമായ ശബ്ദങ്ങൾ ഉണ്ടാക്കിയേക്കാം	ശൈത്യകാലത്ത് വടക്കൻ ബാൾട്ടിക് കടക്കുകയാണെങ്കിൽ ക്യാബിൻ സ്ഥാനം പരിശോധിക്കുക കാരണം ഐസിലൂടെ കടന്നുപോകുമ്പോൾ അത് ഏറ്റവും കൂടുതൽ ബാധിച്ചവർ ഭയാനകമായ ശബ്ദങ്ങൾ ഉണ്ടാക്കിയേക്കാം
10988344509843990269.wav	ഇപ്പോൾ ആളുകൾ കമ്പ്യൂട്ടർ സ്‌ക്രീനുകളിൽ സന്ദേശങ്ങൾ എഴുതുന്നതിനാൽ ഷാർപ്നെർ ഒരിക്കലും ആവശ്യമായി വരുന്നില്ല	ഇപ്പോൾ ആളുകൾ കമ്പ്യൂട്ടർ സ്ക്രീനുകളിൽ സന്ദേശങ്ങൾ എഴുതുന്നതിനാൽ ശാർപ്പനർ ഒരിക്കലും ആവശ്യമായി വരുന്നില്ല
11004963669064127573.wav	ഹോങ്കോങിലെ മികച്ച ദൃശ്യങ്ങൾ കാണാൻ ദ്വീപ് വിട്ട് അതിൻ്റെ എതിർവശത്തുള്ള കൌലൂൻ നദീതടത്തിലേക്ക് പോകണം	ഹോങ്കോങ്ങിലെ മികച്ച ദൃശ്യങ്ങൾ കാണാൻ ദ്വീപ് വിട്ട് അതിൻ്റെ എതിർവശത്തുള്ള കെവ്ലൂൻ നദീതടത്തിലേക്ക് പോകണം
11039764721865394573.wav	സിംഹത്തിന്റെ പ്രതാപം ചെന്നായ്ക്കളുടെയോ നായ്ക്കളുടെയോ പായ്ക്കുകൾ പോലെയാണ് പ്രവർത്തിക്കുന്നത്. പെരുമാറ്റത്തിൽ സിംഹങ്ങളോട് എന്നാൽ മറ്റ് വലിയ പൂച്ചകളല്ല അതിശയകരമാംവിധം സമാനമാണ് മൃഗങ്ങൾ. അവയുടെ ഇരയ്ക്ക് വളരെ മരണകാരണവുമാണ്	സിംഹത്തിൻ്റെ പ്രതാപം ചെന്നായ്ക്കളുടെയോ നായ്ക്കളുടെയോ പായ്ക്കുകൾ പോലെയാണ് പ്രവർത്തിക്കുന്നത് പെരുമാറ്റത്തിൽ സിംഹങ്ങളോട് എന്നാൽ മറ്റ് വലിയ പൂച്ചകളല്ല അതിശേഖരമാംവിധം സമാനമാണ് മൃഗങ്ങൾ അവയുടെ ഇരക്ക് വളരെ മരണകാരണവുമാണ്
11066942951209132772.wav	ചില ക്രിയാ പദത്തേയും കർമ്മത്തെയും തിരിച്ചറിയുന്നതിനുള്ള പ്രധാനപ്പെട്ട മാർഗ്ഗമാണ് ഇത്	ചില ക്രിയാപദത്തെയും കർമ്മത്തെയും തിരിച്ചറിയുന്നതിനുള്ള പ്രധാനപ്പെട്ട മാർഗമാണ് ഇത്
11072451921522310827.wav	53 വയസുകാരനായ ക്യൂമോ ഈ വർഷം ആദ്യം ഗവർണറായി ചുമതല ഏൽക്കുകയും സ്വവർഗ വിവാഹം നിയമവിധേയമാക്കുന്ന ബില്ലിൽ കഴിഞ്ഞ മാസം ഒപ്പ് വയ്ക്കുകയും ചെയ്തു	അമ്പത്തിമൂന്ന് വയസ്സുകാരനായ ക്യൂമോ ഈ വർഷം ആദ്യം ഗവർണറായി ചുമതല ഏൽക്കുകയും സ്വവർഗ്ഗ വിവാഹം നിയമവിധേയമാക്കുന്ന ബില്ലിൽ കഴിഞ്ഞ മാസം ഒപ്പുവെക്കുകയും ചെയ്തു
11074551946635664767.wav	സ്ത്രീകൾ യഥാർത്ഥത്തിൽ വിവാഹിതരാണോ എന്ന് കണക്കിലെടുക്കാതെ യാത്രക്കാരിലെ സ്ത്രീകളെല്ലാം തങ്ങൾ വിവാഹിതരാണെന്ന് പറയുന്നതാണ് ഉചിതം	സ്ത്രീകൾ യഥാർത്ഥത്തിൽ വിവാഹിതരാണോ എന്ന് കണക്കിലെടുക്കാതെ യാത്രക്കാരിലെ സ്ത്രീകളെല്ലാം തങ്ങൾ വിവാഹിതരാണെന്ന് പറയുന്നതാണ് ഉചിതം
11076542609172703861.wav	ഏത് പഠനത്തിൻ്റെയും പ്രധാനപ്പെട്ട ഭാഗമാണ് പഠനയാത്രകൾ പലപ്പോഴും ബസ് യാത്ര സാധ്യമല്ലാത്ത സ്ഥലങ്ങളിലേക്ക് വിദ്യാർത്ഥികളെ കൊണ്ടുപോകാൻ അധ്യാപകർ ഇഷ്‌ടപ്പെടുന്നു	ഏത് പഠനത്തിൻ്റെയും പ്രധാനപ്പെട്ട ഭാഗമാണ് പഠനയാത്രകൾ പലപ്പോഴും ബസ് യാത്ര സാധ്യമല്ലാത്ത സ്ഥലങ്ങളിലേക്ക് വിദ്യാർത്ഥികളെ കൊണ്ടുപോകാൻ അധ്യാപകർ ഇഷ്ടപ്പെടുന്നു
1107955187286300552.wav	അവസാനം   കീടങ്ങൾ  എലികൾ പല്ലികൾ പക്ഷികൾ തുടങ്ങിയ ഇരകളെ ആഹാരമാക്കുന്ന   ധാരാളം പൂച്ചക്കുട്ടികൾ അവിടെ  ഉണ്ടായിരുന്നു  ഓമനിച്ചു വളർത്തുന്നവ ഉൾപ്പടെ 	അവസാനം കീടങ്ങൾ എലികൾ പല്ലികൾ പക്ഷികൾ തുടങ്ങിയവ ഇരകളെ ആഹാരമാക്കുന്ന ധാരാളം പൂച്ചക്കുട്ടികൾ അവിടെ ഉണ്ടായിരുന്നു ഓമനിച്ചു വളർത്തുന്നവ ഉൾപ്പെടെ
11099838325763551789.wav	1963 ൽ അണക്കെട്ട് നിർമ്മിച്ച ശേഷം കാലാനുസൃതമായ വെള്ളപ്പൊക്കം അത് അവശിഷ്ടങ്ങൾ നദിയിലുടനീളം പരത്തുന്നതിന് അവസാനമായി	ആയിരത്തിതൊള്ളായിരത്തി അറുപത്തിമൂന്നിൽ അണക്കെട്ട് നിർമ്മിച്ച ശേഷം കാലാനുസൃതമായ വെള്ളപ്പൊക്കം അത് അവശിഷ്ടങ്ങൾ നദിയിലുടനീളം പരത്തുന്നതിന് അവസാനമായി
11139260588830881429.wav	എഫ്എഎ അവകാശപ്പെടുന്ന ഒരു സിസ്റ്റമാണ് നെക്സ്റ്റ്ജെൻ അത് ഹ്രസ്വ റൂട്ടുകളിൽ പറക്കാൻ വിമാനത്തെ അനുവദിക്കും കൂടാതെ ഓരോ വർഷവും ദശലക്ഷക്കണക്കിന് ഗാലൻ ഇന്ധനം ലാഭിക്കുകയും കാർബൺ പ്രസാരണം കുറയ്ക്കുകയും ചെയ്യുന്നു	എഫ്എഎ അവകാശപ്പെടുന്ന ഒരു സിസ്റ്റമാണ് നെക്സ്റ്റ് ജെൻ അത് ഹ്രസ്വ റൂട്ടുകളിൽ പറക്കാൻ വിമാനത്തെ അനുവദിക്കുകയും കൂടാതെ ഓരോ വർഷവും ദശലക്ഷക്കണക്കിന് ഗ്യാലൻ ഇന്ധനം ലാഭിക്കുകയും കാർബൺ പ്രസാരണം കുറയ്ക്കുകയും ചെയ്യുന്നു
11141593749899157823.wav	ശൈത്യകാലത്ത് വടക്കൻ ബാൾട്ടിക് കടക്കുകയാണെങ്കിൽ ക്യാബിൻ സ്ഥാനം പരിശോധിക്കുക കാരണം ഐസിലൂടെ കടന്നുപോകുമ്പോൾ അത് ഏറ്റവും കൂടുതൽ ബാധിച്ചവർ ഭയാനകമായ ശബ്ദങ്ങൾ ഉണ്ടാക്കിയേക്കാം	ശൈത്യകാലത്ത് വടക്കൻ ബാൾട്ടിക് കടക്കുകയാണെങ്കിൽ ക്യാബിൻ സ്ഥാനം പരിശോധിക്കുക കാരണം ഐസിലൂടെ കടന്നുപോകുമ്പോൾ അത് ഏറ്റവും കൂടുതൽ ബാധിച്ചവർ ഭയാനകമായ ശബ്ദങ്ങൾ ഉണ്ടാക്കിയേക്കാം
11142456543030868169.wav	മൊറോക്കൻ സുൽത്താൻ നഗരത്തെ ദാരു എൽ-ബാദിയ എന്ന് പുനർനിർമ്മിച്ചു സ്പാനിഷ് വ്യാപാരികൾ കാസബ്ലാങ്ക എന്ന പേര് നൽകുകയും അവിടെ വ്യാപാര താവളങ്ങൾ സ്ഥാപിക്കുകയും ചെയ്തു	മൊറോക്കൻ സുൽത്താൻ നഗരത്തെ ദാരൂ എൽ ബാദിയ എന്ന് പുനർനിർമ്മിച്ചു സ്പാനിഷ് വ്യാപാരികൾ കാസബ്ലാംഗ എന്ന് പേര് നൽകുകയും അവിടെ വ്യാപാര താവളങ്ങൾ സ്ഥാപിക്കുകയും ചെയ്തു
11144728244569762994.wav	വിദ്യാർത്ഥികളുടെ രചന മെച്ചപ്പെടുത്തുന്നതിനും ബ്ലോഗുകൾക്ക് സാധിക്കും വിദ്യാർത്ഥികൾ പലപ്പോഴും അലസമായ വ്യാകരണവും സ്‌പെല്ലിംഗും ഉപയോഗിച്ച് അവരുടെ ബ്ലോഗിലെ എഴുത്ത് തുടങ്ങുമ്പോൾ പ്രേക്ഷകരുടെ സാന്നിധ്യം അത് പൊതുവെ മാറ്റാറുണ്ട്	വിദ്യാർത്ഥികളുടെ രചന മെച്ചപ്പെടുന്നതിനും ബ്ലോഗുകൾക്ക് സാധിക്കും വിദ്യാർത്ഥികൾ പലപ്പോഴും അലസമായ വ്യാകരണവും സ്പെല്ലിംഗും ഉപയോഗിച്ച് അവരുടെ ബ്ലോഗിലെ എഴുത്ത് തുടങ്ങുമ്പോൾ പ്രേക്ഷകരുടെ സാന്നിധ്യം അത് പൊതുവേ മാറ്റാറുണ്ട്
11152641449126872530.wav	അവരുടെ അച്ചടക്കമുള്ള പ്രതിരോധവും പന്ത് കൈകാര്യം ചെയ്യാനുള്ള കഴിവുകളും മികച്ച ടീം വർക്കും അവരെ വേറിട്ടു നിർത്തുന്നു മാത്രമല്ല ഇത് ജയിക്കേണ്ട ടീമാണെന്ന് വ്യക്തമായിരുന്നു	അവരുടെ അച്ചടക്കമുള്ള പ്രതിരോധവും പന്ത് കൈകാര്യം ചെയ്യാനുള്ള കഴിവുകളും മികച്ച ടീംവർക്കും അവരെ വേറിട്ടു നിർത്തുന്നു മാത്രമല്ല ഇത് ജയിക്കേണ്ട ടീമാണെന്ന് വ്യക്തമായിരുന്നു
11170392435720593739.wav	ലോകത്തിലെ ഏറ്റവും വലിയ തീരദേശ കണ്ടൽവന മേഖലയാണ് ബംഗ്ലാദേശ്,ഇന്ത്യൻ തീരങ്ങളിൽനിന്ന് 80 കിലോമീറ്ററുകളോളം 50 മൈൽഉൾപ്രദേശത്തേക്ക് വ്യാപിച്ചു കിടക്കുന്ന സുന്ദർബൻ വനം	ലോകത്തിലെ ഏറ്റവും വലിയ തീരദേശ കണ്ടൽ വന മേഖലയാണ് ബംഗ്ലാദേശ് ഇന്ത്യൻ തീരങ്ങളിൽ നിന്ന് എൺപത് കിലോമീറ്ററുകളോളം അമ്പത് മൈൽ ഉൾപ്രദേശത്തേക്ക് വ്യാപിച്ചു കിടക്കുന്ന സുന്ദർബൻ വനം
11174606888610971108.wav	ഈ രോഗത്തിൻ്റെ യുഎൻ വിദഗ്ദ്ധനായ ഡാനിയെല്ലെ ലൻടാഗ്‌നെ പകർച്ചവ്യാധി വ്യാപിക്കാൻ കാരണം സമാധാന സേനാംഗങ്ങളായിരിക്കണമെന്ന് പറഞ്ഞു	ഈ രോഗത്തിൻ്റെ യുഎൻ വിദഗ്ദ്ധനായ ഡാനിയെല്ലെ ലെൻടാഗിനെ പകർച്ചവ്യാധി വ്യാപിപ്പിക്കാൻ കാരണം സമാധാന സേനാംഗങ്ങളായിരിക്കണമെന്ന് പറഞ്ഞു
11191795793751171107.wav	അതിൻ്റെ ആദ്യകാലങ്ങളിൽ ദീർഘകാലമായുള്ള ഇൻ്റർനെറ്റ് റേഡിയോ സൈറ്റ് ടോക്ക് റേഡിയോയിൽ ശ്രദ്ധ കേന്ദ്രീകരിച്ച ഒരു സൈറ്റായ ടോഗിനെറ്റ് റേഡിയോയിൽ മാത്രമാണ് ഷോ അവതരിപ്പിച്ചത്	അതിൻ്റെ ആദ്യകാലങ്ങളിൽ ദീർഘകാലമായുള്ള ഇന്റർനെറ്റ് റേഡിയോ സൈറ്റ് ടോക് റേഡിയോയിൽ ശ്രദ്ധ കേന്ദ്രീകരിച്ച ഒരു സൈറ്റായ ടോഗിനെറ്റ് റേഡിയോയിൽ മാത്രമാണ് ഷോ അവതരിപ്പിച്ചത്
1119198820180270019.wav	ഹോങ്കോംഗ് ദ്വീപ് ഹോങ്കോങ്ങിൻ്റെ പ്രദേശത്തിന് അതിൻ്റെ പേര് നൽകുന്നു ഒപ്പം നിരവധി വിനോദ സഞ്ചാരികൾ പ്രധാനമായും ശ്രദ്ധിക്കുന്ന സ്ഥലമാണിത്	ഹോങ്കോങ് ദ്വീപ് ഹോങ്കോങ്ങിംഗിൻ്റെ പ്രദേശത്തിന് അതിൻ്റെ പേര് നൽകുന്നു ഒപ്പം നിരവധി വിനോദ സഞ്ചാരികൾ പ്രധാനമായും ശ്രദ്ധിക്കുന്ന സ്ഥലമാണിത്
11213923343290233627.wav	അതിഥികൾ സന്തോഷവാന്മാരായി തുടരുന്നതിനും അവിടെ നിന്ന് പോകാതിരിക്കാനുമായി അവർക്ക് പ്രത്യേക ഭക്ഷണം പാനീയം വിനോദ വാഗ്ദാനങ്ങൾ എന്നിവയുണ്ട്	അതിഥികൾ സന്തോഷവാന്മാരായി തുടരുന്നതിനും അവിടെ നിന്ന് പോകാതിരിക്കാനുമായി അവർക്ക് പ്രത്യേക ഭക്ഷണം പാനീയം വിനോദ വാഗ്ദാനങ്ങൾ എന്നിവയുണ്ട്
1122092661997897925.wav	അവഗണന മുതൽ,അപഹരണം ഉൾപ്പെടെ,അപമാനം വരെയുള്ള വിവിധ കാരണങ്ങളുടെ ഒരു നീണ്ട നിരയാൽ കുട്ടികളെ ഫോസ്റ്റർ കെയറിൽ ആക്കുന്നു	അവഗണന മുതൽ അപഹരണം ഉൾപ്പെടെ അപമാനം വരെയുള്ള വിവിധ കാരണങ്ങളുടെ ഒരു നീണ്ട നിരയാൽ കുട്ടികളെ ഫോസ്റ്റർ കെയറിൽ ആക്കുന്നു
11228942051413664451.wav	നാഷണൽ ട്രഷർ എന്ന സിനിമ നിങ്ങൾ കണ്ടിട്ടുണ്ടെങ്കിൽ സ്വാതന്ത്ര്യ പ്രഖ്യാപനത്തിൻ്റെ പിന്നിൽ ഒരു നിധിയുടെ മാപ്പ് എഴുതപ്പെട്ടതായി നിങ്ങൾക്ക് ചിലപ്പോൾ തോന്നാം	നാഷണൽ ട്രഷർ എന്ന സിനിമ നിങ്ങൾ കണ്ടിട്ടുണ്ടെങ്കിൽ സ്വാതന്ത്ര്യ പ്രഖ്യാപനത്തിൻ്റെ പിന്നിൽ ഒരു നിധിയുടെ മാപ്പ് എഴുതപ്പെട്ടതായി നിങ്ങൾക്ക് ചിലപ്പോൾ തോന്നാം
11249073243133487577.wav	പ്രതീക്ഷിച്ച പോലെ നിങ്ങൾക്ക് ആദർശ പ്രേമത്തിൻ്റെ ഭാഷ അറിയുമെങ്കിൽ പോർട്ടുഗീസ് ഭാഷ പഠിക്കുന്നത് നിങ്ങൾക്ക് എളുപ്പമായിരിക്കും	പ്രതീക്ഷിച്ച പോലെ നിങ്ങൾക്ക് ആദർശ പ്രേമത്തിൻ്റെ ഭാഷ അറിയുമെങ്കിൽ പോർച്ചുഗീസ് ഭാഷ പഠിക്കുന്നത് നിങ്ങൾക്ക് എളുപ്പമായിരിക്കും
